"site_name","subsite","spp","plant_id","year","treatment","plot","phen_stage","prior_visit","doy"
"IMNAVAIT","IMNAVAIT.MAT.HS","BETNAN","4_2_BETNAN_SNOWREM+OTC",2010,"SNOWREM+OTC",2,"FLB",139,141
"IMNAVAIT","IMNAVAIT.MAT.HS","BETNAN","5_2_BETNAN_SNOWREM+OTC",2010,"SNOWREM+OTC",2,"FLB",141,144
"IMNAVAIT","IMNAVAIT.MAT.HS","BETNAN","1_3_BETNAN_SNOWREM+OTC",2010,"SNOWREM+OTC",3,"FLB",141,144
"IMNAVAIT","IMNAVAIT.MAT.HS","BETNAN","2_3_BETNAN_SNOWREM+OTC",2010,"SNOWREM+OTC",3,"FLB",141,144
"IMNAVAIT","IMNAVAIT.MAT.HS","BETNAN","3_3_BETNAN_SNOWREM+OTC",2010,"SNOWREM+OTC",3,"FLB",139,141
"IMNAVAIT","IMNAVAIT.MAT.HS","BETNAN","4_3_BETNAN_SNOWREM+OTC",2010,"SNOWREM+OTC",3,"FLB",139,141
"IMNAVAIT","IMNAVAIT.MAT.HS","BETNAN","5_3_BETNAN_SNOWREM+OTC",2010,"SNOWREM+OTC",3,"FLB",141,144
"IMNAVAIT","IMNAVAIT.MAT.HS","BETNAN","1_4_BETNAN_SNOWREM+OTC",2010,"SNOWREM+OTC",4,"FLB",139,141
"IMNAVAIT","IMNAVAIT.MAT.HS","BETNAN","1_5_BETNAN_SNOWREM+OTC",2010,"SNOWREM+OTC",5,"FLB",141,144
"IMNAVAIT","IMNAVAIT.MAT.HS","BETNAN","2_5_BETNAN_SNOWREM+OTC",2010,"SNOWREM+OTC",5,"FLB",144,146
"IMNAVAIT","IMNAVAIT.MAT.HS","BETNAN","3_5_BETNAN_SNOWREM+OTC",2010,"SNOWREM+OTC",5,"FLB",139,141
"IMNAVAIT","IMNAVAIT.MAT.HS","BETNAN","4_5_BETNAN_SNOWREM+OTC",2010,"SNOWREM+OTC",5,"FLB",141,144
"IMNAVAIT","IMNAVAIT.MAT.HS","BETNAN","5_5_BETNAN_SNOWREM+OTC",2010,"SNOWREM+OTC",5,"FLB",141,144
"IMNAVAIT","IMNAVAIT.MAT.HS","BETNAN","1_1_BETNAN_CTL",2010,"CTL",1,"FLB",141,144
"IMNAVAIT","IMNAVAIT.MAT.HS","BETNAN","2_1_BETNAN_CTL",2010,"CTL",1,"FLB",141,144
"IMNAVAIT","IMNAVAIT.MAT.HS","BETNAN","3_1_BETNAN_CTL",2010,"CTL",1,"FLB",141,144
"IMNAVAIT","IMNAVAIT.MAT.HS","BETNAN","4_1_BETNAN_CTL",2010,"CTL",1,"FLB",141,144
"IMNAVAIT","IMNAVAIT.MAT.HS","BETNAN","5_1_BETNAN_CTL",2010,"CTL",1,"FLB",144,146
"IMNAVAIT","IMNAVAIT.MAT.HS","BETNAN","1_2_BETNAN_CTL",2010,"CTL",2,"FLB",146,149
"IMNAVAIT","IMNAVAIT.MAT.HS","BETNAN","2_2_BETNAN_CTL",2010,"CTL",2,"FLB",146,149
"IMNAVAIT","IMNAVAIT.MAT.HS","BETNAN","3_2_BETNAN_CTL",2010,"CTL",2,"FLB",144,146
"IMNAVAIT","IMNAVAIT.MAT.HS","BETNAN","4_2_BETNAN_CTL",2010,"CTL",2,"FLB",144,146
"IMNAVAIT","IMNAVAIT.MAT.HS","BETNAN","5_2_BETNAN_CTL",2010,"CTL",2,"FLB",146,149
"IMNAVAIT","IMNAVAIT.MAT.HS","BETNAN","1_3_BETNAN_CTL",2010,"CTL",3,"FLB",144,146
"IMNAVAIT","IMNAVAIT.MAT.HS","BETNAN","2_3_BETNAN_CTL",2010,"CTL",3,"FLB",144,146
"IMNAVAIT","IMNAVAIT.MAT.HS","BETNAN","3_3_BETNAN_CTL",2010,"CTL",3,"FLB",141,144
"IMNAVAIT","IMNAVAIT.MAT.HS","BETNAN","4_3_BETNAN_CTL",2010,"CTL",3,"FLB",144,146
"IMNAVAIT","IMNAVAIT.MAT.HS","BETNAN","5_3_BETNAN_CTL",2010,"CTL",3,"FLB",144,146
"IMNAVAIT","IMNAVAIT.MAT.HS","BETNAN","1_4_BETNAN_CTL",2010,"CTL",4,"FLB",146,149
"IMNAVAIT","IMNAVAIT.MAT.HS","BETNAN","2_4_BETNAN_CTL",2010,"CTL",4,"FLB",141,144
"IMNAVAIT","IMNAVAIT.MAT.HS","BETNAN","3_4_BETNAN_CTL",2010,"CTL",4,"FLB",141,144
"IMNAVAIT","IMNAVAIT.MAT.HS","BETNAN","4_4_BETNAN_CTL",2010,"CTL",4,"FLB",141,144
"IMNAVAIT","IMNAVAIT.MAT.HS","BETNAN","5_4_BETNAN_CTL",2010,"CTL",4,"FLB",141,144
"IMNAVAIT","IMNAVAIT.MAT.HS","BETNAN","1_5_BETNAN_CTL",2010,"CTL",5,"FLB",144,146
"IMNAVAIT","IMNAVAIT.MAT.HS","BETNAN","2_5_BETNAN_CTL",2010,"CTL",5,"FLB",144,146
"IMNAVAIT","IMNAVAIT.MAT.HS","BETNAN","3_5_BETNAN_CTL",2010,"CTL",5,"FLB",144,146
"IMNAVAIT","IMNAVAIT.MAT.HS","BETNAN","4_5_BETNAN_CTL",2010,"CTL",5,"FLB",144,146
"IMNAVAIT","IMNAVAIT.MAT.HS","BETNAN","5_5_BETNAN_CTL",2010,"CTL",5,"FLB",144,146
"IMNAVAIT","IMNAVAIT.MAT.HS","BETNAN","1_1_BETNAN_OTC",2010,"OTC",1,"FLB",144,146
"IMNAVAIT","IMNAVAIT.MAT.HS","BETNAN","2_1_BETNAN_OTC",2010,"OTC",1,"FLB",139,141
"IMNAVAIT","IMNAVAIT.MAT.HS","BETNAN","3_1_BETNAN_OTC",2010,"OTC",1,"FLB",139,141
"IMNAVAIT","IMNAVAIT.MAT.HS","BETNAN","4_1_BETNAN_OTC",2010,"OTC",1,"FLB",144,146
"IMNAVAIT","IMNAVAIT.MAT.HS","BETNAN","5_1_BETNAN_OTC",2010,"OTC",1,"FLB",141,144
"IMNAVAIT","IMNAVAIT.MAT.HS","BETNAN","1_2_BETNAN_OTC",2010,"OTC",2,"FLB",141,144
"IMNAVAIT","IMNAVAIT.MAT.HS","BETNAN","2_2_BETNAN_OTC",2010,"OTC",2,"FLB",141,144
"IMNAVAIT","IMNAVAIT.MAT.HS","BETNAN","3_2_BETNAN_OTC",2010,"OTC",2,"FLB",141,144
"IMNAVAIT","IMNAVAIT.MAT.HS","BETNAN","4_2_BETNAN_OTC",2010,"OTC",2,"FLB",141,144
"IMNAVAIT","IMNAVAIT.MAT.HS","BETNAN","5_2_BETNAN_OTC",2010,"OTC",2,"FLB",141,144
"IMNAVAIT","IMNAVAIT.MAT.HS","BETNAN","1_3_BETNAN_OTC",2010,"OTC",3,"FLB",139,141
"IMNAVAIT","IMNAVAIT.MAT.HS","BETNAN","2_3_BETNAN_OTC",2010,"OTC",3,"FLB",139,141
"IMNAVAIT","IMNAVAIT.MAT.HS","BETNAN","3_3_BETNAN_OTC",2010,"OTC",3,"FLB",139,141
"IMNAVAIT","IMNAVAIT.MAT.HS","BETNAN","4_3_BETNAN_OTC",2010,"OTC",3,"FLB",139,141
"IMNAVAIT","IMNAVAIT.MAT.HS","BETNAN","5_3_BETNAN_OTC",2010,"OTC",3,"FLB",139,141
"IMNAVAIT","IMNAVAIT.MAT.HS","BETNAN","1_4_BETNAN_OTC",2010,"OTC",4,"FLB",141,144
"IMNAVAIT","IMNAVAIT.MAT.HS","BETNAN","2_4_BETNAN_OTC",2010,"OTC",4,"FLB",141,144
"IMNAVAIT","IMNAVAIT.MAT.HS","BETNAN","3_4_BETNAN_OTC",2010,"OTC",4,"FLB",NA,NA
"IMNAVAIT","IMNAVAIT.MAT.HS","BETNAN","4_4_BETNAN_OTC",2010,"OTC",4,"FLB",141,144
"IMNAVAIT","IMNAVAIT.MAT.HS","BETNAN","5_4_BETNAN_OTC",2010,"OTC",4,"FLB",141,144
"IMNAVAIT","IMNAVAIT.MAT.HS","BETNAN","1_5_BETNAN_OTC",2010,"OTC",5,"FLB",141,144
"IMNAVAIT","IMNAVAIT.MAT.HS","BETNAN","2_5_BETNAN_OTC",2010,"OTC",5,"FLB",144,146
"IMNAVAIT","IMNAVAIT.MAT.HS","BETNAN","3_5_BETNAN_OTC",2010,"OTC",5,"FLB",144,146
"IMNAVAIT","IMNAVAIT.MAT.HS","BETNAN","4_5_BETNAN_OTC",2010,"OTC",5,"FLB",141,144
"IMNAVAIT","IMNAVAIT.MAT.HS","BETNAN","5_5_BETNAN_OTC",2010,"OTC",5,"FLB",141,144
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","1_1_CARBIG_SNOWREM",2010,"SNOWREM",1,"FLB",146,149
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","2_1_CARBIG_SNOWREM",2010,"SNOWREM",1,"FLB",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","3_1_CARBIG_SNOWREM",2010,"SNOWREM",1,"FLB",146,149
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","4_1_CARBIG_SNOWREM",2010,"SNOWREM",1,"FLB",141,144
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","5_1_CARBIG_SNOWREM",2010,"SNOWREM",1,"FLB",139,141
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","1_2_CARBIG_SNOWREM",2010,"SNOWREM",2,"FLB",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","2_2_CARBIG_SNOWREM",2010,"SNOWREM",2,"FLB",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","3_2_CARBIG_SNOWREM",2010,"SNOWREM",2,"FLB",144,146
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","4_2_CARBIG_SNOWREM",2010,"SNOWREM",2,"FLB",139,141
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","5_2_CARBIG_SNOWREM",2010,"SNOWREM",2,"FLB",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","1_3_CARBIG_SNOWREM",2010,"SNOWREM",3,"FLB",146,149
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","2_3_CARBIG_SNOWREM",2010,"SNOWREM",3,"FLB",139,141
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","3_3_CARBIG_SNOWREM",2010,"SNOWREM",3,"FLB",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","4_3_CARBIG_SNOWREM",2010,"SNOWREM",3,"FLB",139,141
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","5_3_CARBIG_SNOWREM",2010,"SNOWREM",3,"FLB",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","1_4_CARBIG_SNOWREM",2010,"SNOWREM",4,"FLB",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","2_4_CARBIG_SNOWREM",2010,"SNOWREM",4,"FLB",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","3_4_CARBIG_SNOWREM",2010,"SNOWREM",4,"FLB",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","4_4_CARBIG_SNOWREM",2010,"SNOWREM",4,"FLB",139,141
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","5_4_CARBIG_SNOWREM",2010,"SNOWREM",4,"FLB",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","1_5_CARBIG_SNOWREM",2010,"SNOWREM",5,"FLB",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","2_5_CARBIG_SNOWREM",2010,"SNOWREM",5,"FLB",139,141
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","3_5_CARBIG_SNOWREM",2010,"SNOWREM",5,"FLB",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","4_5_CARBIG_SNOWREM",2010,"SNOWREM",5,"FLB",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","5_5_CARBIG_SNOWREM",2010,"SNOWREM",5,"FLB",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","1_1_CARBIG_SNOWREM+OTC",2010,"SNOWREM+OTC",1,"FLB",139,141
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","2_1_CARBIG_SNOWREM+OTC",2010,"SNOWREM+OTC",1,"FLB",139,141
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","3_1_CARBIG_SNOWREM+OTC",2010,"SNOWREM+OTC",1,"FLB",139,141
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","4_1_CARBIG_SNOWREM+OTC",2010,"SNOWREM+OTC",1,"FLB",139,141
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","5_1_CARBIG_SNOWREM+OTC",2010,"SNOWREM+OTC",1,"FLB",146,149
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","1_2_CARBIG_SNOWREM+OTC",2010,"SNOWREM+OTC",2,"FLB",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","2_2_CARBIG_SNOWREM+OTC",2010,"SNOWREM+OTC",2,"FLB",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","3_2_CARBIG_SNOWREM+OTC",2010,"SNOWREM+OTC",2,"FLB",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","4_2_CARBIG_SNOWREM+OTC",2010,"SNOWREM+OTC",2,"FLB",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","5_2_CARBIG_SNOWREM+OTC",2010,"SNOWREM+OTC",2,"FLB",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","1_3_CARBIG_SNOWREM+OTC",2010,"SNOWREM+OTC",3,"FLB",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","2_3_CARBIG_SNOWREM+OTC",2010,"SNOWREM+OTC",3,"FLB",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","3_3_CARBIG_SNOWREM+OTC",2010,"SNOWREM+OTC",3,"FLB",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","4_3_CARBIG_SNOWREM+OTC",2010,"SNOWREM+OTC",3,"FLB",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","5_3_CARBIG_SNOWREM+OTC",2010,"SNOWREM+OTC",3,"FLB",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","1_4_CARBIG_SNOWREM+OTC",2010,"SNOWREM+OTC",4,"FLB",139,141
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","2_4_CARBIG_SNOWREM+OTC",2010,"SNOWREM+OTC",4,"FLB",139,141
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","3_4_CARBIG_SNOWREM+OTC",2010,"SNOWREM+OTC",4,"FLB",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","4_4_CARBIG_SNOWREM+OTC",2010,"SNOWREM+OTC",4,"FLB",141,144
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","5_4_CARBIG_SNOWREM+OTC",2010,"SNOWREM+OTC",4,"FLB",144,146
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","1_5_CARBIG_SNOWREM+OTC",2010,"SNOWREM+OTC",5,"FLB",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","2_5_CARBIG_SNOWREM+OTC",2010,"SNOWREM+OTC",5,"FLB",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","3_5_CARBIG_SNOWREM+OTC",2010,"SNOWREM+OTC",5,"FLB",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","4_5_CARBIG_SNOWREM+OTC",2010,"SNOWREM+OTC",5,"FLB",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","5_5_CARBIG_SNOWREM+OTC",2010,"SNOWREM+OTC",5,"FLB",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","1_1_CARBIG_CTL",2010,"CTL",1,"FLB",146,149
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","2_1_CARBIG_CTL",2010,"CTL",1,"FLB",138,139
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","3_1_CARBIG_CTL",2010,"CTL",1,"FLB",138,139
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","4_1_CARBIG_CTL",2010,"CTL",1,"FLB",138,139
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","5_1_CARBIG_CTL",2010,"CTL",1,"FLB",146,149
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","1_2_CARBIG_CTL",2010,"CTL",2,"FLB",141,144
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","2_2_CARBIG_CTL",2010,"CTL",2,"FLB",138,139
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","3_2_CARBIG_CTL",2010,"CTL",2,"FLB",139,141
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","4_2_CARBIG_CTL",2010,"CTL",2,"FLB",138,139
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","5_2_CARBIG_CTL",2010,"CTL",2,"FLB",146,149
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","1_3_CARBIG_CTL",2010,"CTL",3,"FLB",138,139
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","2_3_CARBIG_CTL",2010,"CTL",3,"FLB",138,139
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","3_3_CARBIG_CTL",2010,"CTL",3,"FLB",138,139
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","4_3_CARBIG_CTL",2010,"CTL",3,"FLB",138,139
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","5_3_CARBIG_CTL",2010,"CTL",3,"FLB",138,139
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","1_4_CARBIG_CTL",2010,"CTL",4,"FLB",141,144
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","2_4_CARBIG_CTL",2010,"CTL",4,"FLB",138,139
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","3_4_CARBIG_CTL",2010,"CTL",4,"FLB",139,141
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","4_4_CARBIG_CTL",2010,"CTL",4,"FLB",138,139
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","5_4_CARBIG_CTL",2010,"CTL",4,"FLB",138,139
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","1_5_CARBIG_CTL",2010,"CTL",5,"FLB",141,144
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","2_5_CARBIG_CTL",2010,"CTL",5,"FLB",139,141
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","3_5_CARBIG_CTL",2010,"CTL",5,"FLB",139,141
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","4_5_CARBIG_CTL",2010,"CTL",5,"FLB",141,144
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","5_5_CARBIG_CTL",2010,"CTL",5,"FLB",141,144
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","1_1_CARBIG_OTC",2010,"OTC",1,"FLB",138,139
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","2_1_CARBIG_OTC",2010,"OTC",1,"FLB",141,144
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","3_1_CARBIG_OTC",2010,"OTC",1,"FLB",141,144
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","4_1_CARBIG_OTC",2010,"OTC",1,"FLB",139,141
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","5_1_CARBIG_OTC",2010,"OTC",1,"FLB",138,139
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","1_2_CARBIG_OTC",2010,"OTC",2,"FLB",138,139
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","2_2_CARBIG_OTC",2010,"OTC",2,"FLB",139,141
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","3_2_CARBIG_OTC",2010,"OTC",2,"FLB",138,139
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","4_2_CARBIG_OTC",2010,"OTC",2,"FLB",139,141
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","5_2_CARBIG_OTC",2010,"OTC",2,"FLB",139,141
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","1_3_CARBIG_OTC",2010,"OTC",3,"FLB",139,141
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","2_3_CARBIG_OTC",2010,"OTC",3,"FLB",138,139
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","3_3_CARBIG_OTC",2010,"OTC",3,"FLB",139,141
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","4_3_CARBIG_OTC",2010,"OTC",3,"FLB",138,139
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","5_3_CARBIG_OTC",2010,"OTC",3,"FLB",138,139
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","1_4_CARBIG_OTC",2010,"OTC",4,"FLB",144,146
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","2_4_CARBIG_OTC",2010,"OTC",4,"FLB",138,139
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","3_4_CARBIG_OTC",2010,"OTC",4,"FLB",146,149
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","4_4_CARBIG_OTC",2010,"OTC",4,"FLB",138,139
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","5_4_CARBIG_OTC",2010,"OTC",4,"FLB",146,149
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","1_5_CARBIG_OTC",2010,"OTC",5,"FLB",138,139
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","2_5_CARBIG_OTC",2010,"OTC",5,"FLB",138,139
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","3_5_CARBIG_OTC",2010,"OTC",5,"FLB",139,141
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","4_5_CARBIG_OTC",2010,"OTC",5,"FLB",139,141
"IMNAVAIT","IMNAVAIT.MAT.HS","CARBIG","5_5_CARBIG_OTC",2010,"OTC",5,"FLB",144,146
"IMNAVAIT","IMNAVAIT.MAT.HS","ERIVAG","1_1_ERIVAG_SNOWREM",2010,"SNOWREM",1,"FLB",134,136
"IMNAVAIT","IMNAVAIT.MAT.HS","ERIVAG","2_1_ERIVAG_SNOWREM",2010,"SNOWREM",1,"FLB",134,136
"IMNAVAIT","IMNAVAIT.MAT.HS","ERIVAG","3_1_ERIVAG_SNOWREM",2010,"SNOWREM",1,"FLB",134,136
