"site_name","subsite","year","treatment","plot","plant_id","prior_visit","doy"
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"OTC",4,"1_4_BETNAN_OTC",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"OTC",4,"2_4_BETNAN_OTC",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"OTC",4,"3_4_BETNAN_OTC",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"OTC",4,"4_4_BETNAN_OTC",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"OTC",4,"5_4_BETNAN_OTC",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"OTC",5,"1_5_BETNAN_OTC",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"OTC",5,"2_5_BETNAN_OTC",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"OTC",5,"3_5_BETNAN_OTC",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"OTC",5,"4_5_BETNAN_OTC",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"OTC",5,"5_5_BETNAN_OTC",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM",1,"1_1_CARBIG_SNOWREM",NA,134
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM",1,"2_1_CARBIG_SNOWREM",NA,134
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM",1,"3_1_CARBIG_SNOWREM",NA,134
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM",1,"4_1_CARBIG_SNOWREM",NA,134
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM",1,"5_1_CARBIG_SNOWREM",NA,134
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM",2,"1_2_CARBIG_SNOWREM",NA,134
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM",2,"2_2_CARBIG_SNOWREM",NA,134
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM",2,"3_2_CARBIG_SNOWREM",NA,134
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM",2,"4_2_CARBIG_SNOWREM",NA,134
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM",2,"5_2_CARBIG_SNOWREM",NA,134
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM",3,"1_3_CARBIG_SNOWREM",NA,134
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM",3,"2_3_CARBIG_SNOWREM",NA,134
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM",3,"3_3_CARBIG_SNOWREM",NA,134
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM",3,"4_3_CARBIG_SNOWREM",NA,134
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM",3,"5_3_CARBIG_SNOWREM",NA,134
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM",4,"1_4_CARBIG_SNOWREM",NA,134
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM",4,"2_4_CARBIG_SNOWREM",NA,134
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM",4,"3_4_CARBIG_SNOWREM",NA,134
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM",4,"4_4_CARBIG_SNOWREM",NA,134
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM",4,"5_4_CARBIG_SNOWREM",NA,134
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM",5,"1_5_CARBIG_SNOWREM",NA,134
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM",5,"2_5_CARBIG_SNOWREM",NA,134
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM",5,"3_5_CARBIG_SNOWREM",NA,134
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM",5,"4_5_CARBIG_SNOWREM",NA,134
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM",5,"5_5_CARBIG_SNOWREM",NA,134
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM+OTC",1,"1_1_CARBIG_SNOWREM+OTC",NA,134
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM+OTC",1,"2_1_CARBIG_SNOWREM+OTC",NA,134
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM+OTC",1,"3_1_CARBIG_SNOWREM+OTC",NA,134
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM+OTC",1,"4_1_CARBIG_SNOWREM+OTC",NA,134
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM+OTC",1,"5_1_CARBIG_SNOWREM+OTC",NA,134
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM+OTC",2,"1_2_CARBIG_SNOWREM+OTC",NA,134
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM+OTC",2,"2_2_CARBIG_SNOWREM+OTC",NA,134
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM+OTC",2,"3_2_CARBIG_SNOWREM+OTC",NA,134
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM+OTC",2,"4_2_CARBIG_SNOWREM+OTC",NA,134
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM+OTC",2,"5_2_CARBIG_SNOWREM+OTC",NA,134
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM+OTC",3,"1_3_CARBIG_SNOWREM+OTC",NA,134
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM+OTC",3,"2_3_CARBIG_SNOWREM+OTC",NA,134
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM+OTC",3,"3_3_CARBIG_SNOWREM+OTC",NA,134
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM+OTC",3,"4_3_CARBIG_SNOWREM+OTC",NA,134
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM+OTC",3,"5_3_CARBIG_SNOWREM+OTC",NA,134
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM+OTC",4,"1_4_CARBIG_SNOWREM+OTC",NA,134
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM+OTC",4,"2_4_CARBIG_SNOWREM+OTC",NA,134
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM+OTC",4,"3_4_CARBIG_SNOWREM+OTC",NA,134
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM+OTC",4,"4_4_CARBIG_SNOWREM+OTC",NA,134
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM+OTC",4,"5_4_CARBIG_SNOWREM+OTC",NA,134
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM+OTC",5,"1_5_CARBIG_SNOWREM+OTC",NA,134
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM+OTC",5,"2_5_CARBIG_SNOWREM+OTC",NA,134
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM+OTC",5,"3_5_CARBIG_SNOWREM+OTC",NA,134
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM+OTC",5,"4_5_CARBIG_SNOWREM+OTC",NA,134
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM+OTC",5,"5_5_CARBIG_SNOWREM+OTC",NA,134
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"CTL",1,"1_1_CARBIG_CTL",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"CTL",1,"2_1_CARBIG_CTL",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"CTL",1,"3_1_CARBIG_CTL",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"CTL",1,"4_1_CARBIG_CTL",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"CTL",1,"5_1_CARBIG_CTL",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"CTL",2,"1_2_CARBIG_CTL",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"CTL",2,"2_2_CARBIG_CTL",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"CTL",2,"3_2_CARBIG_CTL",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"CTL",2,"4_2_CARBIG_CTL",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"CTL",2,"5_2_CARBIG_CTL",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"CTL",3,"1_3_CARBIG_CTL",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"CTL",3,"2_3_CARBIG_CTL",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"CTL",3,"3_3_CARBIG_CTL",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"CTL",3,"4_3_CARBIG_CTL",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"CTL",3,"5_3_CARBIG_CTL",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"CTL",4,"1_4_CARBIG_CTL",138,139
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"CTL",4,"2_4_CARBIG_CTL",138,139
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"CTL",4,"3_4_CARBIG_CTL",138,139
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"CTL",4,"4_4_CARBIG_CTL",138,139
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"CTL",4,"5_4_CARBIG_CTL",138,139
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"CTL",5,"1_5_CARBIG_CTL",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"CTL",5,"2_5_CARBIG_CTL",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"CTL",5,"3_5_CARBIG_CTL",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"CTL",5,"4_5_CARBIG_CTL",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"CTL",5,"5_5_CARBIG_CTL",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"OTC",1,"1_1_CARBIG_OTC",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"OTC",1,"2_1_CARBIG_OTC",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"OTC",1,"3_1_CARBIG_OTC",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"OTC",1,"4_1_CARBIG_OTC",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"OTC",1,"5_1_CARBIG_OTC",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"OTC",2,"1_2_CARBIG_OTC",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"OTC",2,"2_2_CARBIG_OTC",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"OTC",2,"3_2_CARBIG_OTC",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"OTC",2,"4_2_CARBIG_OTC",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"OTC",2,"5_2_CARBIG_OTC",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"OTC",3,"1_3_CARBIG_OTC",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"OTC",3,"2_3_CARBIG_OTC",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"OTC",3,"3_3_CARBIG_OTC",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"OTC",3,"4_3_CARBIG_OTC",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"OTC",3,"5_3_CARBIG_OTC",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"OTC",4,"1_4_CARBIG_OTC",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"OTC",4,"2_4_CARBIG_OTC",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"OTC",4,"3_4_CARBIG_OTC",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"OTC",4,"4_4_CARBIG_OTC",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"OTC",4,"5_4_CARBIG_OTC",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"OTC",5,"1_5_CARBIG_OTC",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"OTC",5,"2_5_CARBIG_OTC",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"OTC",5,"3_5_CARBIG_OTC",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"OTC",5,"4_5_CARBIG_OTC",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"OTC",5,"5_5_CARBIG_OTC",136,138
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM",1,"1_1_ERIVAG_SNOWREM",NA,134
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM",1,"2_1_ERIVAG_SNOWREM",NA,134
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM",1,"3_1_ERIVAG_SNOWREM",NA,134
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM",1,"4_1_ERIVAG_SNOWREM",NA,134
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM",1,"5_1_ERIVAG_SNOWREM",NA,134
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM",2,"1_2_ERIVAG_SNOWREM",NA,134
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM",2,"2_2_ERIVAG_SNOWREM",NA,134
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM",2,"3_2_ERIVAG_SNOWREM",NA,134
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM",2,"4_2_ERIVAG_SNOWREM",NA,134
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM",2,"5_2_ERIVAG_SNOWREM",NA,134
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM",3,"1_3_ERIVAG_SNOWREM",NA,134
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM",3,"2_3_ERIVAG_SNOWREM",NA,134
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM",3,"3_3_ERIVAG_SNOWREM",NA,134
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM",3,"4_3_ERIVAG_SNOWREM",NA,134
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM",3,"5_3_ERIVAG_SNOWREM",NA,134
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM",4,"1_4_ERIVAG_SNOWREM",NA,134
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM",4,"2_4_ERIVAG_SNOWREM",NA,134
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM",4,"3_4_ERIVAG_SNOWREM",NA,134
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM",4,"4_4_ERIVAG_SNOWREM",NA,134
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM",4,"5_4_ERIVAG_SNOWREM",NA,134
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM",5,"1_5_ERIVAG_SNOWREM",NA,134
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM",5,"2_5_ERIVAG_SNOWREM",NA,134
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM",5,"3_5_ERIVAG_SNOWREM",NA,134
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM",5,"4_5_ERIVAG_SNOWREM",NA,134
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM",5,"5_5_ERIVAG_SNOWREM",NA,134
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM+OTC",1,"1_1_ERIVAG_SNOWREM+OTC",NA,134
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM+OTC",1,"2_1_ERIVAG_SNOWREM+OTC",NA,134
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM+OTC",1,"3_1_ERIVAG_SNOWREM+OTC",NA,134
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM+OTC",1,"4_1_ERIVAG_SNOWREM+OTC",NA,134
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM+OTC",1,"5_1_ERIVAG_SNOWREM+OTC",NA,134
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM+OTC",2,"1_2_ERIVAG_SNOWREM+OTC",NA,134
"IMNAVAIT","IMNAVAIT.MAT.HS",2010,"SNOWREM+OTC",2,"2_2_ERIVAG_SNOWREM+OTC",NA,134
