"site_name","subsite","year","treatment","plot","prior_visit","doy"
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2000,"CTL",9,166,167
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2000,"CTL",10,NA,165
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2001,"CTL",1,173,174
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2001,"CTL",2,171,173
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2001,"CTL",3,174,176
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2001,"CTL",4,173,174
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2001,"CTL",5,173,174
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2001,"CTL",6,173,174
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2001,"CTL",7,173,174
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2001,"CTL",8,171,173
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2001,"CTL",9,173,174
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2001,"CTL",10,173,174
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2002,"CTL",1,166,167
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2002,"CTL",2,NA,163
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2002,"CTL",3,NA,163
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2002,"CTL",4,NA,163
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2002,"CTL",5,NA,163
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2002,"CTL",6,NA,163
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2002,"CTL",7,163,165
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2002,"CTL",8,163,165
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2002,"CTL",9,166,167
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2002,"CTL",10,NA,163
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2003,"CTL",1,169,170
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2003,"CTL",2,NA,168
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2003,"CTL",3,170,171
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2003,"CTL",4,169,170
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2003,"CTL",5,169,170
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2003,"CTL",6,169,170
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2003,"CTL",7,169,170
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2003,"CTL",8,169,170
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2003,"CTL",9,169,170
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2003,"CTL",10,170,171
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2004,"CTL",1,NA,NA
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2004,"CTL",2,160,162
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2004,"CTL",3,NA,NA
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2004,"CTL",4,NA,NA
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2004,"CTL",5,160,162
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2004,"CTL",6,NA,NA
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2004,"CTL",7,163,164
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2004,"CTL",8,NA,NA
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2004,"CTL",9,162,163
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2004,"CTL",10,NA,NA
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2004,"CTL",11,160,162
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2004,"CTL",12,160,162
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2004,"CTL",13,160,162
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2004,"CTL",14,160,162
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2005,"CTL",1,173,174
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2005,"CTL",2,170,171
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2005,"CTL",3,170,171
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2005,"CTL",4,171,172
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2005,"CTL",5,171,172
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2005,"CTL",6,170,171
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2005,"CTL",7,170,171
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2005,"CTL",8,170,171
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2005,"CTL",9,170,171
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2005,"CTL",10,171,172
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2007,"CTL",1,159,161
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2007,"CTL",2,162,163
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2007,"CTL",3,162,163
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2007,"CTL",4,161,162
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2007,"CTL",5,158,159
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2007,"CTL",6,159,161
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2007,"CTL",7,162,163
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2007,"CTL",8,164,165
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2007,"CTL",9,NA,158
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2007,"CTL",10,165,166
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2008,"CTL",1,164,165
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2008,"CTL",2,164,165
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2008,"CTL",3,164,165
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2008,"CTL",4,164,165
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2008,"CTL",5,164,165
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2008,"CTL",6,164,165
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2008,"CTL",7,164,165
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2008,"CTL",8,164,165
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2008,"CTL",9,164,165
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2008,"CTL",10,164,165
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2010,"CTL",1,167,169
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2010,"CTL",2,167,169
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2010,"CTL",3,165,167
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2010,"CTL",4,NA,164
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2010,"CTL",5,165,167
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2010,"CTL",6,167,169
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2010,"CTL",7,167,169
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2010,"CTL",8,167,169
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2010,"CTL",9,167,169
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2010,"CTL",10,165,167
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2011,"CTL",1,162,164
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2011,"CTL",2,162,164
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2011,"CTL",3,162,164
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2011,"CTL",4,164,166
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2011,"CTL",5,162,164
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2011,"CTL",6,164,166
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2011,"CTL",7,162,164
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2011,"CTL",8,166,169
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2011,"CTL",9,162,164
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2011,"CTL",10,162,164
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1992,"OTC",1,166,167
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1992,"OTC",2,NA,166
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1992,"OTC",3,166,167
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1992,"OTC",4,NA,166
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1992,"OTC",5,167,168
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1992,"OTC",6,166,167
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1992,"OTC",7,166,167
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1992,"OTC",8,166,167
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1992,"OTC",9,166,167
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1992,"OTC",10,NA,166
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1992,"OTC",11,166,167
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1992,"OTC",12,167,168
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1992,"OTC",13,167,168
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1992,"OTC",14,167,168
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1993,"OTC",1,158,159
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1993,"OTC",2,157,158
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1993,"OTC",3,158,159
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1993,"OTC",4,157,158
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1993,"OTC",5,160,161
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1993,"OTC",6,NA,157
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1993,"OTC",7,157,158
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1993,"OTC",8,157,158
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1993,"OTC",9,157,158
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1993,"OTC",10,157,158
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1993,"OTC",11,NA,157
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1993,"OTC",12,NA,157
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1993,"OTC",13,NA,157
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1993,"OTC",14,158,159
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1994,"OTC",1,158,159
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1994,"OTC",2,NA,156
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1994,"OTC",3,157,158
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1994,"OTC",4,156,157
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1994,"OTC",5,159,160
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1994,"OTC",6,156,157
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1994,"OTC",7,157,158
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1994,"OTC",8,156,157
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1994,"OTC",9,156,157
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1994,"OTC",10,156,157
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1994,"OTC",11,NA,156
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1994,"OTC",12,NA,156
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1994,"OTC",13,NA,156
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1994,"OTC",14,157,158
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1995,"OTC",1,159,160
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1995,"OTC",2,159,160
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1995,"OTC",3,160,161
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1995,"OTC",4,159,160
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1995,"OTC",5,159,160
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1995,"OTC",6,159,160
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1995,"OTC",7,159,160
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1995,"OTC",8,160,161
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1995,"OTC",9,159,160
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1995,"OTC",10,159,160
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1995,"OTC",11,NA,158
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1995,"OTC",12,158,159
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1995,"OTC",13,NA,158
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1995,"OTC",14,160,161
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1996,"OTC",1,173,174
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1996,"OTC",2,174,175
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1996,"OTC",3,NA,173
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1996,"OTC",4,NA,173
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1996,"OTC",5,NA,173
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1996,"OTC",6,173,174
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1996,"OTC",7,173,174
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1996,"OTC",8,177,178
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1996,"OTC",9,174,175
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1996,"OTC",10,173,174
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1996,"OTC",11,NA,173
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1996,"OTC",12,173,174
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1996,"OTC",13,173,174
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1996,"OTC",14,NA,173
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1997,"OTC",1,161,163
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1997,"OTC",2,NA,159
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1997,"OTC",3,161,163
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1997,"OTC",4,159,161
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1997,"OTC",5,163,166
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1997,"OTC",6,161,163
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1997,"OTC",7,161,163
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1997,"OTC",8,159,161
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1997,"OTC",9,161,163
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1997,"OTC",10,NA,159
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1997,"OTC",11,159,161
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1997,"OTC",12,159,161
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1997,"OTC",13,161,163
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1997,"OTC",14,161,163
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1998,"OTC",1,161,164
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1998,"OTC",2,159,161
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1998,"OTC",3,159,161
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1998,"OTC",4,159,161
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1998,"OTC",5,161,164
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1998,"OTC",6,NA,159
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1998,"OTC",7,159,161
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1998,"OTC",8,161,164
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1998,"OTC",9,159,161
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1998,"OTC",10,161,164
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1998,"OTC",11,159,161
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1998,"OTC",12,159,161
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1998,"OTC",13,159,161
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1998,"OTC",14,159,161
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1999,"OTC",1,166,167
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1999,"OTC",2,NA,163
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1999,"OTC",3,164,165
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1999,"OTC",4,NA,163
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1999,"OTC",5,165,166
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1999,"OTC",6,163,164
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1999,"OTC",7,163,164
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1999,"OTC",8,164,165
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1999,"OTC",9,163,164
"ALEXFIORD","ALEXFIORD.DRYAS.GH",1999,"OTC",10,163,164
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2000,"OTC",1,167,168
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2000,"OTC",2,167,168
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2000,"OTC",3,168,169
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2000,"OTC",4,165,166
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2000,"OTC",5,168,169
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2000,"OTC",6,168,169
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2000,"OTC",7,167,168
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2000,"OTC",8,168,169
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2000,"OTC",9,167,168
"ALEXFIORD","ALEXFIORD.DRYAS.GH",2000,"OTC",10,167,168
