"site_name","subsite","year","treatment","plot","prior_visit","doy"
"ALEXFIORD","ALEXFIORD.WILLOW.GH",1993,"OTC",1,153,154
"ALEXFIORD","ALEXFIORD.WILLOW.GH",1993,"OTC",2,153,154
"ALEXFIORD","ALEXFIORD.WILLOW.GH",1993,"OTC",3,152,153
"ALEXFIORD","ALEXFIORD.WILLOW.GH",1993,"OTC",4,NA,152
"ALEXFIORD","ALEXFIORD.WILLOW.GH",1993,"OTC",5,154,155
"ALEXFIORD","ALEXFIORD.WILLOW.GH",1993,"OTC",6,153,154
"ALEXFIORD","ALEXFIORD.WILLOW.GH",1993,"OTC",7,153,154
"ALEXFIORD","ALEXFIORD.WILLOW.GH",1993,"OTC",8,153,154
"ALEXFIORD","ALEXFIORD.WILLOW.GH",1993,"OTC",9,153,154
"ALEXFIORD","ALEXFIORD.WILLOW.GH",1993,"OTC",10,153,154
"ALEXFIORD","ALEXFIORD.WILLOW.GH",1994,"OTC",1,151,152
"ALEXFIORD","ALEXFIORD.WILLOW.GH",1994,"OTC",2,NA,150
"ALEXFIORD","ALEXFIORD.WILLOW.GH",1994,"OTC",3,NA,150
"ALEXFIORD","ALEXFIORD.WILLOW.GH",1994,"OTC",4,NA,150
"ALEXFIORD","ALEXFIORD.WILLOW.GH",1994,"OTC",5,153,154
"ALEXFIORD","ALEXFIORD.WILLOW.GH",1994,"OTC",6,153,154
"ALEXFIORD","ALEXFIORD.WILLOW.GH",1994,"OTC",7,151,152
"ALEXFIORD","ALEXFIORD.WILLOW.GH",1994,"OTC",8,154,155
"ALEXFIORD","ALEXFIORD.WILLOW.GH",1994,"OTC",9,154,155
"ALEXFIORD","ALEXFIORD.WILLOW.GH",1994,"OTC",10,155,156
"ALEXFIORD","ALEXFIORD.WILLOW.GH",1995,"OTC",1,152,153
"ALEXFIORD","ALEXFIORD.WILLOW.GH",1995,"OTC",2,152,153
"ALEXFIORD","ALEXFIORD.WILLOW.GH",1995,"OTC",3,153,154
"ALEXFIORD","ALEXFIORD.WILLOW.GH",1995,"OTC",4,NA,152
"ALEXFIORD","ALEXFIORD.WILLOW.GH",1995,"OTC",5,157,158
"ALEXFIORD","ALEXFIORD.WILLOW.GH",1995,"OTC",6,157,158
"ALEXFIORD","ALEXFIORD.WILLOW.GH",1995,"OTC",7,157,158
"ALEXFIORD","ALEXFIORD.WILLOW.GH",1995,"OTC",8,154,156
"ALEXFIORD","ALEXFIORD.WILLOW.GH",1995,"OTC",9,156,157
"ALEXFIORD","ALEXFIORD.WILLOW.GH",1995,"OTC",10,157,158
"ALEXFIORD","ALEXFIORD.WILLOW.GH",1996,"OTC",1,169,170
"ALEXFIORD","ALEXFIORD.WILLOW.GH",1996,"OTC",2,170,171
"ALEXFIORD","ALEXFIORD.WILLOW.GH",1996,"OTC",3,170,171
"ALEXFIORD","ALEXFIORD.WILLOW.GH",1996,"OTC",4,166,168
"ALEXFIORD","ALEXFIORD.WILLOW.GH",1996,"OTC",5,170,171
"ALEXFIORD","ALEXFIORD.WILLOW.GH",1996,"OTC",6,172,173
"ALEXFIORD","ALEXFIORD.WILLOW.GH",1996,"OTC",7,171,172
"ALEXFIORD","ALEXFIORD.WILLOW.GH",1996,"OTC",8,171,172
"ALEXFIORD","ALEXFIORD.WILLOW.GH",1996,"OTC",9,170,171
"ALEXFIORD","ALEXFIORD.WILLOW.GH",1996,"OTC",10,172,173
"ALEXFIORD","ALEXFIORD.WILLOW.GH",1997,"OTC",1,153,154
"ALEXFIORD","ALEXFIORD.WILLOW.GH",1997,"OTC",2,150,152
"ALEXFIORD","ALEXFIORD.WILLOW.GH",1997,"OTC",3,NA,150
"ALEXFIORD","ALEXFIORD.WILLOW.GH",1997,"OTC",4,NA,150
"ALEXFIORD","ALEXFIORD.WILLOW.GH",1997,"OTC",5,156,157
"ALEXFIORD","ALEXFIORD.WILLOW.GH",1997,"OTC",6,155,156
"ALEXFIORD","ALEXFIORD.WILLOW.GH",1997,"OTC",7,152,153
"ALEXFIORD","ALEXFIORD.WILLOW.GH",1997,"OTC",8,153,154
"ALEXFIORD","ALEXFIORD.WILLOW.GH",1997,"OTC",9,154,155
"ALEXFIORD","ALEXFIORD.WILLOW.GH",1997,"OTC",10,155,156
"ALEXFIORD","ALEXFIORD.WILLOW.GH",1998,"OTC",1,159,160
"ALEXFIORD","ALEXFIORD.WILLOW.GH",1998,"OTC",2,156,158
"ALEXFIORD","ALEXFIORD.WILLOW.GH",1998,"OTC",3,159,160
"ALEXFIORD","ALEXFIORD.WILLOW.GH",1998,"OTC",4,NA,155
"ALEXFIORD","ALEXFIORD.WILLOW.GH",1998,"OTC",5,160,161
"ALEXFIORD","ALEXFIORD.WILLOW.GH",1998,"OTC",6,159,160
"ALEXFIORD","ALEXFIORD.WILLOW.GH",1998,"OTC",7,158,159
"ALEXFIORD","ALEXFIORD.WILLOW.GH",1998,"OTC",8,159,160
"ALEXFIORD","ALEXFIORD.WILLOW.GH",1998,"OTC",9,160,161
"ALEXFIORD","ALEXFIORD.WILLOW.GH",1998,"OTC",10,160,161
"ALEXFIORD","ALEXFIORD.WILLOW.GH",1999,"OTC",1,169,170
"ALEXFIORD","ALEXFIORD.WILLOW.GH",1999,"OTC",2,171,172
"ALEXFIORD","ALEXFIORD.WILLOW.GH",1999,"OTC",3,163,166
"ALEXFIORD","ALEXFIORD.WILLOW.GH",1999,"OTC",4,NA,163
"ALEXFIORD","ALEXFIORD.WILLOW.GH",1999,"OTC",5,163,166
"ALEXFIORD","ALEXFIORD.WILLOW.GH",1999,"OTC",6,163,166
"ALEXFIORD","ALEXFIORD.WILLOW.GH",1999,"OTC",7,166,167
"ALEXFIORD","ALEXFIORD.WILLOW.GH",1999,"OTC",8,167,168
"ALEXFIORD","ALEXFIORD.WILLOW.GH",1999,"OTC",9,163,166
"ALEXFIORD","ALEXFIORD.WILLOW.GH",1999,"OTC",10,166,167
"ALEXFIORD","ALEXFIORD.WILLOW.GH",2000,"OTC",1,163,164
"ALEXFIORD","ALEXFIORD.WILLOW.GH",2000,"OTC",2,162,163
"ALEXFIORD","ALEXFIORD.WILLOW.GH",2000,"OTC",3,162,163
"ALEXFIORD","ALEXFIORD.WILLOW.GH",2000,"OTC",4,NA,161
"ALEXFIORD","ALEXFIORD.WILLOW.GH",2000,"OTC",5,163,164
"ALEXFIORD","ALEXFIORD.WILLOW.GH",2000,"OTC",6,163,164
"ALEXFIORD","ALEXFIORD.WILLOW.GH",2000,"OTC",7,162,163
"ALEXFIORD","ALEXFIORD.WILLOW.GH",2000,"OTC",8,163,164
"ALEXFIORD","ALEXFIORD.WILLOW.GH",2000,"OTC",9,162,163
"ALEXFIORD","ALEXFIORD.WILLOW.GH",2000,"OTC",10,163,164
"ALEXFIORD","ALEXFIORD.WILLOW.GH",2001,"OTC",1,166,169
"ALEXFIORD","ALEXFIORD.WILLOW.GH",2001,"OTC",2,171,172
"ALEXFIORD","ALEXFIORD.WILLOW.GH",2001,"OTC",3,166,169
"ALEXFIORD","ALEXFIORD.WILLOW.GH",2001,"OTC",4,NA,165
"ALEXFIORD","ALEXFIORD.WILLOW.GH",2001,"OTC",5,166,169
"ALEXFIORD","ALEXFIORD.WILLOW.GH",2001,"OTC",6,165,166
"ALEXFIORD","ALEXFIORD.WILLOW.GH",2001,"OTC",7,166,169
"ALEXFIORD","ALEXFIORD.WILLOW.GH",2001,"OTC",8,171,172
"ALEXFIORD","ALEXFIORD.WILLOW.GH",2001,"OTC",9,166,169
"ALEXFIORD","ALEXFIORD.WILLOW.GH",2001,"OTC",10,166,169
"ALEXFIORD","ALEXFIORD.WILLOW.GH",2002,"OTC",1,160,161
"ALEXFIORD","ALEXFIORD.WILLOW.GH",2002,"OTC",2,158,160
"ALEXFIORD","ALEXFIORD.WILLOW.GH",2002,"OTC",3,161,162
"ALEXFIORD","ALEXFIORD.WILLOW.GH",2002,"OTC",4,NA,158
"ALEXFIORD","ALEXFIORD.WILLOW.GH",2002,"OTC",5,161,162
"ALEXFIORD","ALEXFIORD.WILLOW.GH",2002,"OTC",6,160,161
"ALEXFIORD","ALEXFIORD.WILLOW.GH",2002,"OTC",7,160,161
"ALEXFIORD","ALEXFIORD.WILLOW.GH",2002,"OTC",8,160,161
"ALEXFIORD","ALEXFIORD.WILLOW.GH",2002,"OTC",9,160,161
"ALEXFIORD","ALEXFIORD.WILLOW.GH",2002,"OTC",10,160,161
"ALEXFIORD","ALEXFIORD.WILLOW.GH",2003,"OTC",1,165,166
"ALEXFIORD","ALEXFIORD.WILLOW.GH",2003,"OTC",2,162,163
"ALEXFIORD","ALEXFIORD.WILLOW.GH",2003,"OTC",3,NA,162
"ALEXFIORD","ALEXFIORD.WILLOW.GH",2003,"OTC",4,NA,162
"ALEXFIORD","ALEXFIORD.WILLOW.GH",2003,"OTC",5,164,165
"ALEXFIORD","ALEXFIORD.WILLOW.GH",2003,"OTC",6,164,165
"ALEXFIORD","ALEXFIORD.WILLOW.GH",2003,"OTC",7,164,165
"ALEXFIORD","ALEXFIORD.WILLOW.GH",2003,"OTC",8,165,166
"ALEXFIORD","ALEXFIORD.WILLOW.GH",2003,"OTC",9,166,167
"ALEXFIORD","ALEXFIORD.WILLOW.GH",2003,"OTC",10,164,165
"ALEXFIORD","ALEXFIORD.WILLOW.GH",2004,"OTC",1,160,161
"ALEXFIORD","ALEXFIORD.WILLOW.GH",2004,"OTC",2,NA,159
"ALEXFIORD","ALEXFIORD.WILLOW.GH",2004,"OTC",3,NA,159
"ALEXFIORD","ALEXFIORD.WILLOW.GH",2004,"OTC",4,NA,159
"ALEXFIORD","ALEXFIORD.WILLOW.GH",2004,"OTC",5,161,162
"ALEXFIORD","ALEXFIORD.WILLOW.GH",2004,"OTC",6,160,161
"ALEXFIORD","ALEXFIORD.WILLOW.GH",2004,"OTC",7,159,160
"ALEXFIORD","ALEXFIORD.WILLOW.GH",2004,"OTC",8,162,163
"ALEXFIORD","ALEXFIORD.WILLOW.GH",2004,"OTC",9,161,162
"ALEXFIORD","ALEXFIORD.WILLOW.GH",2004,"OTC",10,161,162
"ALEXFIORD","ALEXFIORD.WILLOW.GH",2005,"OTC",1,162,163
