"year","treatment","spp","phen_stage","ct","ct_na","subsite","site_name"
1993,"CTL","DRYINT","fl_bud_l",0,21,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"CTL","DRYINT","fl_mat_f",21,6,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"CTL","DRYINT","fl_mat_l",0,21,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"CTL","DRYINT","fl_sen_f",21,6,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"CTL","DRYINT","fl_sen_l",0,21,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"CTL","DRYINT","lv_mat",21,0,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"CTL","DRYINT","lv_new",21,16,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"CTL","DRYINT","lv_sen",21,0,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"CTL","DRYINT","sd_disp",21,10,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"CTL","OXYDIG","elo_f",30,21,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"CTL","OXYDIG","elo_l",0,30,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"CTL","OXYDIG","fl_sen_f",30,23,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"CTL","OXYDIG","flbd_f",30,19,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"CTL","OXYDIG","flbd_l",0,30,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"CTL","OXYDIG","lv_mat",30,0,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"CTL","OXYDIG","lv_mat /sen",0,30,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"CTL","OXYDIG","lv_new",30,0,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"CTL","OXYDIG","lv_sen",30,2,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"CTL","OXYDIG","poll_f",30,23,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"CTL","OXYDIG","sd_fall",30,22,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"CTL","OXYDIG","sd_set_f",30,22,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"CTL","OXYDIG","sd_set_l",0,30,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"CTL","PAPRAD","cap_imm_f",30,18,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"CTL","PAPRAD","cap_imm_l",0,30,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"CTL","PAPRAD","cap_mat_f",30,21,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"CTL","PAPRAD","cap_mat_l",0,30,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"CTL","PAPRAD","fl_bbk_f",30,27,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"CTL","PAPRAD","fl_bbk_l",0,30,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"CTL","PAPRAD","fl_bds_f",30,18,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"CTL","PAPRAD","fl_bds_l",0,30,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"CTL","PAPRAD","fl_elo_f",30,16,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"CTL","PAPRAD","fl_elo_l",0,30,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"CTL","PAPRAD","fl_mat_f",30,18,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"CTL","PAPRAD","fl_mat_l",0,30,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"CTL","PAPRAD","fl_sen_f",30,19,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"CTL","PAPRAD","fl_sen_l",0,30,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"CTL","PAPRAD","lv_mat",30,0,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"CTL","PAPRAD","lv_new",30,0,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"CTL","PAPRAD","lv_sen",30,26,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"OTC","DRYINT","aborted",0,21,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"OTC","DRYINT","cap_f",21,9,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"OTC","DRYINT","cap_l",0,21,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"OTC","DRYINT","fl_bbk_f",21,6,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"OTC","DRYINT","fl_bbk_l",0,21,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"OTC","DRYINT","fl_bud_f",21,13,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"OTC","DRYINT","fl_bud_l",0,21,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"OTC","DRYINT","fl_mat_f",21,7,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"OTC","DRYINT","fl_mat_l",0,21,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"OTC","DRYINT","fl_sen_f",21,7,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"OTC","DRYINT","fl_sen_l",0,21,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"OTC","DRYINT","lv_mat",21,1,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"OTC","DRYINT","lv_new",21,14,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"OTC","DRYINT","lv_sen",21,5,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"OTC","DRYINT","sd_disp",21,15,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"OTC","OXYDIG","elo_f",29,18,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"OTC","OXYDIG","elo_l",0,29,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"OTC","OXYDIG","fl_sen_f",29,26,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"OTC","OXYDIG","flbd_f",29,26,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"OTC","OXYDIG","flbd_l",0,29,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"OTC","OXYDIG","lv_mat",29,1,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"OTC","OXYDIG","lv_mat /sen",0,29,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"OTC","OXYDIG","lv_new",29,0,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"OTC","OXYDIG","lv_sen",29,2,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"OTC","OXYDIG","poll_f",29,22,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"OTC","OXYDIG","sd_fall",29,23,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"OTC","OXYDIG","sd_set_f",29,23,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"OTC","OXYDIG","sd_set_l",0,29,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"OTC","PAPRAD","cap_imm_f",30,17,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"OTC","PAPRAD","cap_imm_l",0,30,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"OTC","PAPRAD","cap_mat_f",30,18,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"OTC","PAPRAD","cap_mat_l",0,30,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"OTC","PAPRAD","fl_bbk_f",30,26,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"OTC","PAPRAD","fl_bbk_l",0,30,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"OTC","PAPRAD","fl_bds_f",30,22,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"OTC","PAPRAD","fl_bds_l",0,30,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"OTC","PAPRAD","fl_elo_f",30,12,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"OTC","PAPRAD","fl_elo_l",0,30,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"OTC","PAPRAD","fl_mat_f",30,13,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"OTC","PAPRAD","fl_mat_l",0,30,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"OTC","PAPRAD","fl_sen_f",30,13,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"OTC","PAPRAD","fl_sen_l",0,30,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"OTC","PAPRAD","lv_mat",30,1,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"OTC","PAPRAD","lv_new",30,2,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1993,"OTC","PAPRAD","lv_sen",30,21,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"CTL","DRYINT","aborted",0,18,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"CTL","DRYINT","cap_f",18,8,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"CTL","DRYINT","cap_l",0,18,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"CTL","DRYINT","fl_bbk_f",18,10,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"CTL","DRYINT","fl_bbk_l",0,18,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"CTL","DRYINT","fl_bud_f",18,9,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"CTL","DRYINT","fl_bud_l",0,18,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"CTL","DRYINT","fl_mat_f",18,9,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"CTL","DRYINT","fl_mat_l",0,18,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"CTL","DRYINT","fl_sen_f",18,8,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"CTL","DRYINT","fl_sen_l",0,18,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"CTL","DRYINT","lv_mat",18,1,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"CTL","DRYINT","lv_new",18,0,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"CTL","DRYINT","lv_sen",18,1,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"CTL","DRYINT","sd_disp",0,18,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"CTL","OXYDIG","elo_f",30,28,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"CTL","OXYDIG","elo_l",0,30,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"CTL","OXYDIG","fl_sen_f",30,26,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"CTL","OXYDIG","flbd_f",30,23,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"CTL","OXYDIG","flbd_l",0,30,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"CTL","OXYDIG","lv_mat",30,0,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"CTL","OXYDIG","lv_mat /sen",0,30,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"CTL","OXYDIG","lv_new",30,1,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"CTL","OXYDIG","lv_sen",30,2,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"CTL","OXYDIG","poll_f",30,29,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"CTL","OXYDIG","sd_fall",0,30,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"CTL","OXYDIG","sd_set_f",30,26,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"CTL","OXYDIG","sd_set_l",0,30,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"CTL","PAPRAD","cap_imm_f",30,17,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"CTL","PAPRAD","cap_imm_l",0,30,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"CTL","PAPRAD","cap_mat_f",30,26,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"CTL","PAPRAD","cap_mat_l",0,30,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"CTL","PAPRAD","fl_bbk_f",30,23,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"CTL","PAPRAD","fl_bbk_l",0,30,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"CTL","PAPRAD","fl_bds_f",30,14,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"CTL","PAPRAD","fl_bds_l",0,30,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"CTL","PAPRAD","fl_elo_f",30,15,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"CTL","PAPRAD","fl_elo_l",0,30,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"CTL","PAPRAD","fl_mat_f",30,15,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"CTL","PAPRAD","fl_mat_l",0,30,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"CTL","PAPRAD","fl_sen_f",30,19,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"CTL","PAPRAD","fl_sen_l",0,30,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"CTL","PAPRAD","lv_mat",0,30,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"CTL","PAPRAD","lv_new",30,2,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"CTL","PAPRAD","lv_sen",30,23,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"OTC","DRYINT","aborted",0,21,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"OTC","DRYINT","cap_f",21,11,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"OTC","DRYINT","cap_l",0,21,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"OTC","DRYINT","fl_bbk_f",21,7,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"OTC","DRYINT","fl_bbk_l",0,21,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"OTC","DRYINT","fl_bud_f",21,8,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"OTC","DRYINT","fl_bud_l",0,21,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"OTC","DRYINT","fl_mat_f",21,7,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"OTC","DRYINT","fl_mat_l",0,21,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"OTC","DRYINT","fl_sen_f",21,7,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"OTC","DRYINT","fl_sen_l",0,21,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"OTC","DRYINT","lv_mat",21,0,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"OTC","DRYINT","lv_new",21,0,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"OTC","DRYINT","lv_sen",21,0,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"OTC","DRYINT","sd_disp",21,15,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"OTC","OXYDIG","elo_f",29,22,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"OTC","OXYDIG","elo_l",0,29,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"OTC","OXYDIG","fl_sen_f",29,22,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"OTC","OXYDIG","flbd_f",29,20,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"OTC","OXYDIG","flbd_l",0,29,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"OTC","OXYDIG","lv_mat",29,0,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"OTC","OXYDIG","lv_mat /sen",0,29,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"OTC","OXYDIG","lv_new",29,0,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"OTC","OXYDIG","lv_sen",29,0,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"OTC","OXYDIG","poll_f",29,22,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"OTC","OXYDIG","sd_fall",29,27,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"OTC","OXYDIG","sd_set_f",29,20,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"OTC","OXYDIG","sd_set_l",0,29,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"OTC","PAPRAD","cap_imm_f",30,9,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"OTC","PAPRAD","cap_imm_l",0,30,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"OTC","PAPRAD","cap_mat_f",30,7,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"OTC","PAPRAD","cap_mat_l",0,30,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"OTC","PAPRAD","fl_bbk_f",30,20,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"OTC","PAPRAD","fl_bbk_l",0,30,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"OTC","PAPRAD","fl_bds_f",30,7,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"OTC","PAPRAD","fl_bds_l",0,30,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"OTC","PAPRAD","fl_elo_f",30,6,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"OTC","PAPRAD","fl_elo_l",0,30,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"OTC","PAPRAD","fl_mat_f",30,6,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"OTC","PAPRAD","fl_mat_l",0,30,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"OTC","PAPRAD","fl_sen_f",30,7,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"OTC","PAPRAD","fl_sen_l",0,30,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"OTC","PAPRAD","lv_mat",0,30,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"OTC","PAPRAD","lv_new",30,0,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1994,"OTC","PAPRAD","lv_sen",30,15,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1995,"CTL","DRYINT","aborted",18,15,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1995,"CTL","DRYINT","cap_f",18,10,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1995,"CTL","DRYINT","cap_l",0,18,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1995,"CTL","DRYINT","fl_bbk_f",18,9,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1995,"CTL","DRYINT","fl_bbk_l",0,18,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1995,"CTL","DRYINT","fl_bud_f",18,7,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1995,"CTL","DRYINT","fl_bud_l",0,18,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1995,"CTL","DRYINT","fl_mat_f",18,8,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1995,"CTL","DRYINT","fl_mat_l",0,18,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1995,"CTL","DRYINT","fl_sen_f",18,7,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1995,"CTL","DRYINT","fl_sen_l",0,18,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1995,"CTL","DRYINT","lv_mat",18,1,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1995,"CTL","DRYINT","lv_new",18,1,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
1995,"CTL","DRYINT","lv_sen",18,1,"ALEXFIORD.WILLOW.GH","ALEXFIORD"
