"site_name","subsite","year","treatment","plot","prior_visit","plant_id","doy"
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP_OTC",107,159,"MOIST_1_107_OTC_VACVIT",163
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP",108,159,"MOIST_1_108_CTL_BETNAN",163
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP",108,159,"MOIST_1_108_CTL_ERIVAG",163
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP",108,159,"MOIST_1_108_CTL_SALPUL",163
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP",108,159,"MOIST_1_108_CTL_VACVIT",163
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP",111,159,"MOIST_1_111_CTL_BETNAN",163
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP",111,159,"MOIST_1_111_CTL_ERIVAG",163
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP",111,159,"MOIST_1_111_CTL_SALPUL",163
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP",111,159,"MOIST_1_111_CTL_VACVIT",163
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP",113,159,"MOIST_2_113_CTL_BETNAN",163
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP",113,159,"MOIST_2_113_CTL_ERIVAG",163
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP",113,159,"MOIST_2_113_CTL_SALPUL",163
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP",113,159,"MOIST_2_113_CTL_VACVIT",163
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP_OTC",114,159,"MOIST_2_114_OTC_BETNAN",163
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP_OTC",114,159,"MOIST_2_114_OTC_ERIVAG",163
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP_OTC",114,159,"MOIST_2_114_OTC_SALPUL",163
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP_OTC",114,159,"MOIST_2_114_OTC_VACVIT",163
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP",115,165,"MOIST_2_115_CTL_BETNAN",166
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP",115,165,"MOIST_2_115_CTL_ERIVAG",166
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP",115,165,"MOIST_2_115_CTL_SALPUL",166
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP",115,165,"MOIST_2_115_CTL_VACVIT",166
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP",116,159,"MOIST_2_116_CTL_BETNAN",163
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP",116,159,"MOIST_2_116_CTL_ERIVAG",163
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP",116,159,"MOIST_2_116_CTL_SALPUL",163
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP",116,159,"MOIST_2_116_CTL_VACVIT",163
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP_OTC",117,165,"MOIST_2_117_OTC_BETNAN",166
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP_OTC",117,165,"MOIST_2_117_OTC_ERIVAG",166
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP_OTC",117,165,"MOIST_2_117_OTC_SALPUL",166
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP_OTC",117,165,"MOIST_2_117_OTC_VACVIT",166
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP_OTC",118,165,"MOIST_2_118_OTC_BETNAN",166
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP_OTC",118,165,"MOIST_2_118_OTC_ERIVAG",166
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP_OTC",118,165,"MOIST_2_118_OTC_SALPUL",166
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP_OTC",118,165,"MOIST_2_118_OTC_VACVIT",166
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP",119,152,"MOIST_3_119_CTL_BETNAN",153
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP",119,152,"MOIST_3_119_CTL_ERIVAG",153
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP",119,152,"MOIST_3_119_CTL_SALPUL",153
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP",119,152,"MOIST_3_119_CTL_VACVIT",153
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP_OTC",121,153,"MOIST_3_121_OTC_BETNAN",156
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP_OTC",121,153,"MOIST_3_121_OTC_ERIVAG",156
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP_OTC",121,153,"MOIST_3_121_OTC_SALPUL",156
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP_OTC",121,153,"MOIST_3_121_OTC_VACVIT",156
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP",122,153,"MOIST_3_122_CTL_BETNAN",156
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP",122,153,"MOIST_3_122_CTL_ERIVAG",156
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP",122,153,"MOIST_3_122_CTL_SALPUL",156
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP",122,153,"MOIST_3_122_CTL_VACVIT",156
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP",123,152,"MOIST_3_123_CTL_BETNAN",153
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP",123,152,"MOIST_3_123_CTL_ERIVAG",153
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP",123,152,"MOIST_3_123_CTL_SALPUL",153
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP",123,152,"MOIST_3_123_CTL_VACVIT",153
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP_OTC",127,156,"MOIST_3_127_OTC_BETNAN",157
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP_OTC",127,156,"MOIST_3_127_OTC_ERIVAG",157
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP_OTC",127,156,"MOIST_3_127_OTC_SALPUL",157
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP_OTC",127,156,"MOIST_3_127_OTC_VACVIT",157
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP_OTC",129,156,"MOIST_3_129_OTC_BETNAN",157
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP_OTC",129,156,"MOIST_3_129_OTC_ERIVAG",157
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP_OTC",129,156,"MOIST_3_129_OTC_SALPUL",157
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_DEEP_OTC",129,156,"MOIST_3_129_OTC_VACVIT",157
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM",131,142,"MOIST_4_131_CTL_BETNAN",145
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM",131,142,"MOIST_4_131_CTL_ERIVAG",145
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM",131,142,"MOIST_4_131_CTL_SALPUL",145
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM",131,142,"MOIST_4_131_CTL_VACVIT",145
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM_OTC",132,145,"MOIST_4_132_OTC_BETNAN",146
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM_OTC",132,145,"MOIST_4_132_OTC_ERIVAG",146
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM_OTC",132,145,"MOIST_4_132_OTC_SALPUL",146
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM_OTC",132,145,"MOIST_4_132_OTC_VACVIT",146
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM",133,142,"MOIST_4_133_CTL_BETNAN",145
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM",133,142,"MOIST_4_133_CTL_ERIVAG",145
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM",133,142,"MOIST_4_133_CTL_SALPUL",145
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM",133,142,"MOIST_4_133_CTL_VACVIT",145
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM",134,146,"MOIST_4_134_CTL_BETNAN",147
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM",134,146,"MOIST_4_134_CTL_ERIVAG",147
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM",134,146,"MOIST_4_134_CTL_SALPUL",147
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM",134,146,"MOIST_4_134_CTL_VACVIT",147
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM_OTC",135,145,"MOIST_4_135_OTC_BETNAN",146
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM_OTC",135,145,"MOIST_4_135_OTC_ERIVAG",146
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM_OTC",135,145,"MOIST_4_135_OTC_SALPUL",146
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM_OTC",135,145,"MOIST_4_135_OTC_VACVIT",146
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM_OTC",136,NA,"MOIST_4_136_OTC_BETNAN",142
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM_OTC",136,NA,"MOIST_4_136_OTC_ERIVAG",142
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM_OTC",136,NA,"MOIST_4_136_OTC_SALPUL",142
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM_OTC",136,NA,"MOIST_4_136_OTC_VACVIT",142
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM_OTC",137,NA,"MOIST_5_137_OTC_BETNAN",142
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM_OTC",137,NA,"MOIST_5_137_OTC_ERIVAG",142
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM_OTC",137,NA,"MOIST_5_137_OTC_SALPUL",142
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM_OTC",137,NA,"MOIST_5_137_OTC_VACVIT",142
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM",139,NA,"MOIST_5_139_CTL_BETNAN",142
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM",139,NA,"MOIST_5_139_CTL_ERIVAG",142
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM",139,NA,"MOIST_5_139_CTL_SALPUL",142
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM",139,NA,"MOIST_5_139_CTL_VACVIT",142
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM",141,NA,"MOIST_5_141_CTL_BETNAN",142
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM",141,NA,"MOIST_5_141_CTL_ERIVAG",142
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM",141,NA,"MOIST_5_141_CTL_SALPUL",142
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM",141,NA,"MOIST_5_141_CTL_VACVIT",142
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM_OTC",143,NA,"MOIST_5_143_OTC_BETNAN",142
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM_OTC",143,NA,"MOIST_5_143_OTC_ERIVAG",142
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM_OTC",143,NA,"MOIST_5_143_OTC_SALPUL",142
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM_OTC",143,NA,"MOIST_5_143_OTC_VACVIT",142
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM",145,NA,"MOIST_5_145_CTL_BETNAN",142
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM",145,NA,"MOIST_5_145_CTL_ERIVAG",142
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM",145,NA,"MOIST_5_145_CTL_SALPUL",142
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM",145,NA,"MOIST_5_145_CTL_VACVIT",142
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM_OTC",148,NA,"MOIST_5_148_OTC_BETNAN",142
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM_OTC",148,NA,"MOIST_5_148_OTC_ERIVAG",142
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM_OTC",148,NA,"MOIST_5_148_OTC_SALPUL",142
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM_OTC",148,NA,"MOIST_5_148_OTC_VACVIT",142
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM",149,NA,"MOIST_6_149_CTL_BETNAN",142
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM",149,NA,"MOIST_6_149_CTL_ERIVAG",142
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM",149,NA,"MOIST_6_149_CTL_SALPUL",142
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM",149,NA,"MOIST_6_149_CTL_VACVIT",142
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM",150,NA,"MOIST_6_150_CTL_BETNAN",142
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM",150,NA,"MOIST_6_150_CTL_ERIVAG",142
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM",150,NA,"MOIST_6_150_CTL_SALPUL",142
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM",150,NA,"MOIST_6_150_CTL_VACVIT",142
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM_OTC",151,NA,"MOIST_6_151_OTC_BETNAN",142
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM_OTC",151,NA,"MOIST_6_151_OTC_ERIVAG",142
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM_OTC",151,NA,"MOIST_6_151_OTC_SALPUL",142
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM_OTC",151,NA,"MOIST_6_151_OTC_VACVIT",142
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM_OTC",152,NA,"MOIST_6_152_OTC_BETNAN",142
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM_OTC",152,NA,"MOIST_6_152_OTC_ERIVAG",142
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM_OTC",152,NA,"MOIST_6_152_OTC_SALPUL",142
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM_OTC",152,NA,"MOIST_6_152_OTC_VACVIT",142
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM",153,NA,"MOIST_6_153_CTL_BETNAN",142
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM",153,NA,"MOIST_6_153_CTL_ERIVAG",142
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM",153,NA,"MOIST_6_153_CTL_SALPUL",142
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM",153,NA,"MOIST_6_153_CTL_VACVIT",142
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM_OTC",154,NA,"MOIST_6_154_OTC_BETNAN",142
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM_OTC",154,NA,"MOIST_6_154_OTC_ERIVAG",142
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM_OTC",154,NA,"MOIST_6_154_OTC_SALPUL",142
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"SNOWFENCE_MEDIUM_OTC",154,NA,"MOIST_6_154_OTC_VACVIT",142
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"CTL",155,NA,"MOIST_0_155_CTL_BETNAN",142
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"CTL",155,NA,"MOIST_0_155_CTL_ERIVAG",142
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"CTL",155,NA,"MOIST_0_155_CTL_SALPUL",142
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"CTL",155,NA,"MOIST_0_155_CTL_VACVIT",142
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"OTC",156,NA,"MOIST_0_156_OTC_BETNAN",142
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"OTC",156,NA,"MOIST_0_156_OTC_ERIVAG",142
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"OTC",156,NA,"MOIST_0_156_OTC_SALPUL",142
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"OTC",156,NA,"MOIST_0_156_OTC_VACVIT",142
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"OTC",160,NA,"MOIST_0_160_OTC_BETNAN",142
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"OTC",160,NA,"MOIST_0_160_OTC_ERIVAG",142
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"OTC",160,NA,"MOIST_0_160_OTC_SALPUL",142
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"OTC",160,NA,"MOIST_0_160_OTC_VACVIT",142
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"OTC",162,NA,"MOIST_0_162_OTC_BETNAN",142
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"OTC",162,NA,"MOIST_0_162_OTC_ERIVAG",142
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"OTC",162,NA,"MOIST_0_162_OTC_SALPUL",142
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"OTC",162,NA,"MOIST_0_162_OTC_VACVIT",142
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"CTL",163,NA,"MOIST_0_163_CTL_BETNAN",142
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"CTL",163,NA,"MOIST_0_163_CTL_ERIVAG",142
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"CTL",163,NA,"MOIST_0_163_CTL_SALPUL",142
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"CTL",163,NA,"MOIST_0_163_CTL_VACVIT",142
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"CTL",165,NA,"MOIST_0_165_CTL_BETNAN",142
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"CTL",165,NA,"MOIST_0_165_CTL_ERIVAG",142
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"CTL",165,NA,"MOIST_0_165_CTL_SALPUL",142
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1995,"CTL",165,NA,"MOIST_0_165_CTL_VACVIT",142
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1996,"SNOWFENCE_DEEP",101,170,"MOIST_1_101_CTL_ERIVAG",171
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1996,"SNOWFENCE_DEEP",101,170,"MOIST_1_101_CTL_CARBIG",171
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1996,"SNOWFENCE_DEEP",101,170,"MOIST_1_101_CTL_BETNAN",171
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1996,"SNOWFENCE_DEEP",101,170,"MOIST_1_101_CTL_SALPUL",171
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1996,"SNOWFENCE_DEEP",101,170,"MOIST_1_101_CTL_VACVIT",171
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1996,"SNOWFENCE_DEEP",101,170,"MOIST_1_101_CTL_LEDDEC",171
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1996,"SNOWFENCE_DEEP",101,170,"MOIST_1_101_CTL_VACULI",171
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1996,"SNOWFENCE_DEEP",101,170,"MOIST_1_101_CTL_RUBCHA",171
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1996,"SNOWFENCE_DEEP_OTC",105,170,"MOIST_1_105_OTC_ERIVAG",171
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1996,"SNOWFENCE_DEEP_OTC",105,170,"MOIST_1_105_OTC_CARBIG",171
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1996,"SNOWFENCE_DEEP_OTC",105,170,"MOIST_1_105_OTC_BETNAN",171
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1996,"SNOWFENCE_DEEP_OTC",105,170,"MOIST_1_105_OTC_SALPUL",171
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1996,"SNOWFENCE_DEEP_OTC",105,170,"MOIST_1_105_OTC_VACVIT",171
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1996,"SNOWFENCE_DEEP_OTC",105,170,"MOIST_1_105_OTC_LEDDEC",171
"TOOLIK","TOOLIK.USTOOLIKMOIST.JW",1996,"SNOWFENCE_DEEP_OTC",105,170,"MOIST_1_105_OTC_RUBCHA",171
