"site_name","subsite","spp","year","treatment","plot","phen_stage","prior_visit","doy"
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","SALPOL",2004,"CTL","L3","FF",164,167
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","SALPOL",2004,"OTC","L4","FF",159,164
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","SALPOL",2004,"OTC","L5","FF",164,167
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","SALPOL",2004,"OTC","L6","FF",NA,NA
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","SALPOL",2004,"CTL","L7","FF",164,167
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","SALPOL",2004,"OTC","L8","FF",NA,NA
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","SALPOL",2004,"CTL","L9","FF",159,164
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","SALPOL",2004,"CTL","L10","FF",164,167
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","SALPOL",2005,"CTL","L1","FF",164,168
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","SALPOL",2005,"OTC","L2","FF",173,178
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","SALPOL",2005,"CTL","L3","FF",164,168
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","SALPOL",2005,"OTC","L4","FF",164,168
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","SALPOL",2005,"OTC","L5","FF",168,173
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","SALPOL",2005,"OTC","L6","FF",178,182
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","SALPOL",2005,"CTL","L7","FF",149,164
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","SALPOL",2005,"OTC","L8","FF",NA,NA
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","SALPOL",2005,"CTL","L9","FF",164,168
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","SALPOL",2005,"CTL","L10","FF",164,168
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","CASTET",2002,"CTL","L1","PE",158,165
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","CASTET",2002,"OTC","L2","PE",165,169
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","CASTET",2002,"CTL","L3","PE",170,176
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","CASTET",2002,"OTC","L4","PE",170,176
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","CASTET",2002,"OTC","L5","PE",170,176
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","CASTET",2002,"OTC","L6","PE",170,176
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","CASTET",2002,"CTL","L7","PE",170,176
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","CASTET",2002,"OTC","L8","PE",170,176
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","CASTET",2002,"CTL","L9","PE",170,176
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","CASTET",2002,"CTL","L10","PE",169,170
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","CASTET",2003,"CTL","L1","PE",167,171
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","CASTET",2003,"OTC","L2","PE",155,167
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","CASTET",2003,"CTL","L3","PE",174,177
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","CASTET",2003,"OTC","L4","PE",167,171
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","CASTET",2003,"OTC","L5","PE",167,171
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","CASTET",2003,"OTC","L6","PE",167,171
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","CASTET",2003,"CTL","L7","PE",177,181
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","CASTET",2003,"OTC","L8","PE",174,177
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","CASTET",2003,"CTL","L9","PE",177,181
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","CASTET",2003,"CTL","L10","PE",174,177
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","CASTET",2004,"CTL","L1","PE",167,180
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","CASTET",2004,"OTC","L2","PE",159,164
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","CASTET",2004,"CTL","L3","PE",167,180
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","CASTET",2004,"OTC","L4","PE",159,164
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","CASTET",2004,"OTC","L5","PE",159,164
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","CASTET",2004,"OTC","L6","PE",156,159
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","CASTET",2004,"CTL","L7","PE",167,180
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","CASTET",2004,"OTC","L8","PE",159,164
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","CASTET",2004,"CTL","L9","PE",167,180
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","CASTET",2004,"CTL","L10","PE",167,180
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","CASTET",2005,"CTL","L1","PE",168,173
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","CASTET",2005,"OTC","L2","PE",164,168
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","CASTET",2005,"CTL","L3","PE",173,178
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","CASTET",2005,"OTC","L4","PE",168,173
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","CASTET",2005,"OTC","L5","PE",168,173
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","CASTET",2005,"OTC","L6","PE",168,173
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","CASTET",2005,"CTL","L7","PE",173,178
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","CASTET",2005,"OTC","L8","PE",168,173
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","CASTET",2005,"CTL","L9","PE",173,178
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","CASTET",2005,"CTL","L10","PE",173,178
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","SALPOL",2002,"CTL","L1","FS",170,176
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","SALPOL",2002,"OTC","L2","FS",170,176
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","SALPOL",2002,"CTL","L3","FS",NA,NA
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","SALPOL",2002,"OTC","L4","FS",NA,NA
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","SALPOL",2002,"OTC","L5","FS",NA,NA
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","SALPOL",2002,"OTC","L6","FS",NA,NA
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","SALPOL",2002,"CTL","L7","FS",NA,NA
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","SALPOL",2002,"OTC","L8","FS",NA,NA
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","SALPOL",2002,"CTL","L9","FS",170,176
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","SALPOL",2002,"CTL","L10","FS",170,176
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","SALPOL",2003,"CTL","L1","FS",NA,NA
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","SALPOL",2003,"OTC","L2","FS",NA,NA
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","SALPOL",2003,"CTL","L3","FS",177,181
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","SALPOL",2003,"OTC","L4","FS",NA,NA
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","SALPOL",2003,"OTC","L5","FS",NA,NA
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","SALPOL",2003,"OTC","L6","FS",NA,NA
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","SALPOL",2003,"CTL","L7","FS",177,181
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","SALPOL",2003,"OTC","L8","FS",NA,NA
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","SALPOL",2003,"CTL","L9","FS",177,181
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","SALPOL",2003,"CTL","L10","FS",181,182
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","SALPOL",2004,"CTL","L1","FS",NA,NA
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","SALPOL",2004,"OTC","L2","FS",NA,NA
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","SALPOL",2004,"CTL","L3","FS",NA,NA
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","SALPOL",2004,"OTC","L4","FS",NA,NA
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","SALPOL",2004,"OTC","L5","FS",NA,NA
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","SALPOL",2004,"OTC","L6","FS",NA,NA
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","SALPOL",2004,"CTL","L7","FS",NA,NA
"ENDALEN","ENDALEN.CASSIOPE_LOW.IJ","SALPOL",2004,"OTC","L8","FS",NA,NA
