"site_name","subsite","year","treatment","plot","prior_visit","doy"
"ALEXFIORD","ALEXFIORD.DOMEDOLOMITE.GH",2007,"OTC",2,NA,177
"ALEXFIORD","ALEXFIORD.DOMEDOLOMITE.GH",2007,"OTC",3,NA,177
"ALEXFIORD","ALEXFIORD.DOMEDOLOMITE.GH",2007,"OTC",4,NA,177
"ALEXFIORD","ALEXFIORD.DOMEDOLOMITE.GH",2007,"OTC",5,NA,177
"ALEXFIORD","ALEXFIORD.DOMEDOLOMITE.GH",2007,"OTC",6,NA,177
"ALEXFIORD","ALEXFIORD.DOMEDOLOMITE.GH",2007,"OTC",7,NA,177
"ALEXFIORD","ALEXFIORD.DOMEDOLOMITE.GH",2007,"OTC",8,NA,177
"ALEXFIORD","ALEXFIORD.DOMEDOLOMITE.GH",2007,"OTC",9,NA,177
"ALEXFIORD","ALEXFIORD.DOMEDOLOMITE.GH",2007,"OTC",10,NA,177
"ALEXFIORD","ALEXFIORD.DOMEDOLOMITE.GH",2007,"OTC",11,NA,177
"ALEXFIORD","ALEXFIORD.DOMEDOLOMITE.GH",2008,"OTC",1,NA,169
"ALEXFIORD","ALEXFIORD.DOMEDOLOMITE.GH",2008,"OTC",2,174,175
"ALEXFIORD","ALEXFIORD.DOMEDOLOMITE.GH",2008,"OTC",3,174,175
"ALEXFIORD","ALEXFIORD.DOMEDOLOMITE.GH",2008,"OTC",4,174,175
"ALEXFIORD","ALEXFIORD.DOMEDOLOMITE.GH",2008,"OTC",5,174,175
"ALEXFIORD","ALEXFIORD.DOMEDOLOMITE.GH",2008,"OTC",6,173,174
"ALEXFIORD","ALEXFIORD.DOMEDOLOMITE.GH",2008,"OTC",7,176,177
"ALEXFIORD","ALEXFIORD.DOMEDOLOMITE.GH",2008,"OTC",8,170,173
"ALEXFIORD","ALEXFIORD.DOMEDOLOMITE.GH",2008,"OTC",9,170,173
"ALEXFIORD","ALEXFIORD.DOMEDOLOMITE.GH",2008,"OTC",10,169,170
"ALEXFIORD","ALEXFIORD.DOMEDOLOMITE.GH",2008,"OTC",11,170,173
