"year","treatment","spp","phen_stage","subsite","site_name","ct","ct_na"
2002,"OTC","SALPOL","SD","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,2
2003,"CTL","POLVIV","AW","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,0
2003,"CTL","POLVIV","FB","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,0
2003,"CTL","POLVIV","FC","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,2
2003,"CTL","POLVIV","FF","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,0
2003,"CTL","POLVIV","FL","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,0
2003,"CTL","POLVIV","FO","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,0
2003,"CTL","SALPOL","AW","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,1
2003,"CTL","SALPOL","FA","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,1
2003,"CTL","SALPOL","FC","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,4
2003,"CTL","SALPOL","FF","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,0
2003,"CTL","SALPOL","FS","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,0
2003,"CTL","SALPOL","LPO","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,1
2003,"CTL","SALPOL","OVS","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,0
2003,"CTL","SALPOL","PO","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,0
2003,"CTL","SALPOL","SD","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,3
2003,"OTC","POLVIV","AW","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,0
2003,"OTC","POLVIV","FB","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,0
2003,"OTC","POLVIV","FC","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,1
2003,"OTC","POLVIV","FF","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,0
2003,"OTC","POLVIV","FL","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,0
2003,"OTC","POLVIV","FO","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,0
2003,"OTC","SALPOL","AW","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,0
2003,"OTC","SALPOL","FA","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,1
2003,"OTC","SALPOL","FC","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,2
2003,"OTC","SALPOL","FF","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,0
2003,"OTC","SALPOL","FS","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,2
2003,"OTC","SALPOL","LPO","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,0
2003,"OTC","SALPOL","OVS","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,0
2003,"OTC","SALPOL","PO","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,0
2003,"OTC","SALPOL","SD","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,0
2004,"CTL","POLVIV","AW","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,0
2004,"CTL","POLVIV","FB","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,2
2004,"CTL","POLVIV","FC","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,0
2004,"CTL","POLVIV","FF","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,0
2004,"CTL","POLVIV","FL","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,1
2004,"CTL","POLVIV","FO","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,0
2004,"CTL","SALPOL","AW","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,0
2004,"CTL","SALPOL","FA","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,1
2004,"CTL","SALPOL","FC","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,3
2004,"CTL","SALPOL","FF","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,0
2004,"CTL","SALPOL","FS","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,0
2004,"CTL","SALPOL","LPO","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,0
2004,"CTL","SALPOL","OVS","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,0
2004,"CTL","SALPOL","PO","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,0
2004,"CTL","SALPOL","SD","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,3
2004,"OTC","POLVIV","AW","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,0
2004,"OTC","POLVIV","FB","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,2
2004,"OTC","POLVIV","FC","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,0
2004,"OTC","POLVIV","FF","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,0
2004,"OTC","POLVIV","FL","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,2
2004,"OTC","POLVIV","FO","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,0
2004,"OTC","SALPOL","AW","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,0
2004,"OTC","SALPOL","FA","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,0
2004,"OTC","SALPOL","FC","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,3
2004,"OTC","SALPOL","FF","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,0
2004,"OTC","SALPOL","FS","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,1
2004,"OTC","SALPOL","LPO","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,0
2004,"OTC","SALPOL","OVS","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,0
2004,"OTC","SALPOL","PO","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,0
2004,"OTC","SALPOL","SD","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,2
2005,"CTL","POLVIV","AW","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,0
2005,"CTL","POLVIV","FB","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,5
2005,"CTL","POLVIV","FC","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,0
2005,"CTL","POLVIV","FF","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,0
2005,"CTL","POLVIV","FL","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,5
2005,"CTL","POLVIV","FO","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,0
2005,"CTL","SALPOL","AW","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,1
2005,"CTL","SALPOL","FA","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,1
2005,"CTL","SALPOL","FC","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,5
2005,"CTL","SALPOL","FF","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,0
2005,"CTL","SALPOL","FS","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,1
2005,"CTL","SALPOL","LPO","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,1
2005,"CTL","SALPOL","OVS","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,0
2005,"CTL","SALPOL","PO","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,1
2005,"CTL","SALPOL","SD","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,2
2005,"OTC","POLVIV","AW","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,0
2005,"OTC","POLVIV","FB","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,5
2005,"OTC","POLVIV","FC","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,0
2005,"OTC","POLVIV","FF","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,0
2005,"OTC","POLVIV","FL","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,5
2005,"OTC","POLVIV","FO","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,0
2005,"OTC","SALPOL","AW","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,0
2005,"OTC","SALPOL","FA","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,1
2005,"OTC","SALPOL","FC","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,5
2005,"OTC","SALPOL","FF","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,0
2005,"OTC","SALPOL","FS","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,0
2005,"OTC","SALPOL","LPO","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,0
2005,"OTC","SALPOL","OVS","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,0
2005,"OTC","SALPOL","PO","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,0
2005,"OTC","SALPOL","SD","ENDALEN.SNOWBED_LOW.IJ","ENDALEN",5,1
