"site_name","subsite","spp","year","treatment","plot","phen_stage","prior_visit","doy"
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","SALPOL",2004,"CTL","L2","FS",167,181
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","SALPOL",2004,"CTL","L3","FS",167,181
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","SALPOL",2004,"OTC","L4","FS",167,181
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","SALPOL",2004,"OTC","L5","FS",167,181
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","SALPOL",2004,"CTL","L6","FS",167,181
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","SALPOL",2004,"OTC","L7","FS",167,181
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","SALPOL",2004,"CTL","L8","FS",167,181
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","SALPOL",2004,"OTC","L9","FS",164,167
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","SALPOL",2004,"CTL","L10","FS",167,181
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","SALPOL",2005,"OTC","L1","FS",173,178
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","SALPOL",2005,"CTL","L2","FS",182,187
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","SALPOL",2005,"CTL","L3","FS",182,187
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","SALPOL",2005,"OTC","L4","FS",178,182
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","SALPOL",2005,"OTC","L5","FS",178,182
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","SALPOL",2005,"CTL","L6","FS",NA,NA
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","SALPOL",2005,"OTC","L7","FS",182,187
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","SALPOL",2005,"CTL","L8","FS",182,187
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","SALPOL",2005,"OTC","L9","FS",173,178
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","SALPOL",2005,"CTL","L10","FS",182,187
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","SALPOL",2002,"OTC","L1","FA",178,183
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","SALPOL",2002,"CTL","L2","FA",178,183
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","SALPOL",2002,"CTL","L3","FA",178,183
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","SALPOL",2002,"OTC","L4","FA",NA,NA
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","SALPOL",2002,"OTC","L5","FA",NA,NA
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","SALPOL",2002,"CTL","L6","FA",NA,NA
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","SALPOL",2002,"OTC","L7","FA",NA,NA
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","SALPOL",2002,"CTL","L8","FA",NA,NA
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","SALPOL",2002,"OTC","L9","FA",NA,NA
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","SALPOL",2002,"CTL","L10","FA",NA,NA
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","SALPOL",2003,"OTC","L1","FA",188,189
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","SALPOL",2003,"CTL","L2","FA",184,188
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","SALPOL",2003,"CTL","L3","FA",184,188
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","SALPOL",2003,"OTC","L4","FA",184,188
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","SALPOL",2003,"OTC","L5","FA",181,184
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","SALPOL",2003,"CTL","L6","FA",177,181
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","SALPOL",2003,"OTC","L7","FA",NA,NA
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","SALPOL",2003,"CTL","L8","FA",NA,NA
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","SALPOL",2003,"OTC","L9","FA",181,184
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","SALPOL",2003,"CTL","L10","FA",188,189
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","SALPOL",2004,"OTC","L1","FA",164,167
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","SALPOL",2004,"CTL","L2","FA",167,181
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","SALPOL",2004,"CTL","L3","FA",167,181
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","SALPOL",2004,"OTC","L4","FA",167,181
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","SALPOL",2004,"OTC","L5","FA",167,181
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","SALPOL",2004,"CTL","L6","FA",167,181
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","SALPOL",2004,"OTC","L7","FA",167,181
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","SALPOL",2004,"CTL","L8","FA",NA,NA
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","SALPOL",2004,"OTC","L9","FA",147,164
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","SALPOL",2004,"CTL","L10","FA",167,181
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","SALPOL",2005,"OTC","L1","FA",178,182
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","SALPOL",2005,"CTL","L2","FA",182,187
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","SALPOL",2005,"CTL","L3","FA",182,187
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","SALPOL",2005,"OTC","L4","FA",178,182
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","SALPOL",2005,"OTC","L5","FA",182,187
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","SALPOL",2005,"CTL","L6","FA",182,187
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","SALPOL",2005,"OTC","L7","FA",NA,NA
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","SALPOL",2005,"CTL","L8","FA",NA,NA
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","SALPOL",2005,"OTC","L9","FA",173,178
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","SALPOL",2005,"CTL","L10","FA",182,187
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","POLVIV",2002,"OTC","L1","FO",183,198
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","POLVIV",2002,"CTL","L2","FO",183,198
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","POLVIV",2002,"CTL","L3","FO",183,198
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","POLVIV",2002,"OTC","L4","FO",183,198
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","POLVIV",2002,"OTC","L5","FO",183,198
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","POLVIV",2002,"CTL","L6","FO",NA,NA
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","POLVIV",2002,"OTC","L7","FO",NA,NA
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","POLVIV",2002,"CTL","L8","FO",NA,NA
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","POLVIV",2002,"OTC","L9","FO",NA,NA
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","POLVIV",2002,"CTL","L10","FO",NA,NA
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","POLVIV",2003,"OTC","L1","FO",188,189
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","POLVIV",2003,"CTL","L2","FO",191,195
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","POLVIV",2003,"CTL","L3","FO",191,195
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","POLVIV",2003,"OTC","L4","FO",189,191
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","POLVIV",2003,"OTC","L5","FO",191,195
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","POLVIV",2003,"CTL","L6","FO",189,191
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","POLVIV",2003,"OTC","L7","FO",191,195
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","POLVIV",2003,"CTL","L8","FO",189,191
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","POLVIV",2003,"OTC","L9","FO",188,189
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","POLVIV",2003,"CTL","L10","FO",195,199
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","POLVIV",2004,"OTC","L1","FO",167,181
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","POLVIV",2004,"CTL","L2","FO",185,192
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","POLVIV",2004,"CTL","L3","FO",181,185
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","POLVIV",2004,"OTC","L4","FO",167,181
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","POLVIV",2004,"OTC","L5","FO",167,181
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","POLVIV",2004,"CTL","L6","FO",167,181
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","POLVIV",2004,"OTC","L7","FO",181,185
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","POLVIV",2004,"CTL","L8","FO",185,192
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","POLVIV",2004,"OTC","L9","FO",167,181
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","POLVIV",2004,"CTL","L10","FO",181,185
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","POLVIV",2005,"OTC","L1","FO",182,187
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","POLVIV",2005,"CTL","L2","FO",187,193
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","POLVIV",2005,"CTL","L3","FO",187,193
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","POLVIV",2005,"OTC","L4","FO",187,193
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","POLVIV",2005,"OTC","L5","FO",187,193
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","POLVIV",2005,"CTL","L6","FO",187,193
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","POLVIV",2005,"OTC","L7","FO",187,193
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","POLVIV",2005,"CTL","L8","FO",193,200
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","POLVIV",2005,"OTC","L9","FO",182,187
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","POLVIV",2005,"CTL","L10","FO",187,193
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","SALPOL",2002,"OTC","L1","LPO",178,183
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","SALPOL",2002,"CTL","L2","LPO",183,198
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","SALPOL",2002,"CTL","L3","LPO",183,198
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","SALPOL",2002,"OTC","L4","LPO",NA,NA
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","SALPOL",2002,"OTC","L5","LPO",NA,NA
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","SALPOL",2002,"CTL","L6","LPO",NA,NA
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","SALPOL",2002,"OTC","L7","LPO",NA,NA
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","SALPOL",2002,"CTL","L8","LPO",NA,NA
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","SALPOL",2002,"OTC","L9","LPO",NA,NA
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","SALPOL",2002,"CTL","L10","LPO",NA,NA
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","SALPOL",2003,"OTC","L1","LPO",188,189
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","SALPOL",2003,"CTL","L2","LPO",184,188
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","SALPOL",2003,"CTL","L3","LPO",184,188
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","SALPOL",2003,"OTC","L4","LPO",184,188
"ENDALEN","ENDALEN.SNOWBED_LOW.IJ","SALPOL",2003,"OTC","L5","LPO",188,189
