USTOOLIK	2002	DRY	0	9	CTL	VACVIT	142	-9999	161	-9999	-9999	-9999	-9999	-9999	212	-9999
USTOOLIK	2002	DRY	0	9	CTL	LOIPRO	142	-9999	-9999	154	161	170	210	-9999	189	-9999
USTOOLIK	2002	DRY	0	9	CTL	ARCALP	142	-9999	-9999	-9999	158	-9999	-9999	-9999	189	232
USTOOLIK	2002	DRY	0	9	CTL	SALPHL	142	-9999	-9999	-9999	-9999	-9999	-9999	-9999	207	238
USTOOLIK	2002	DRY	1	17	OTC	DRYOCT	153	156	168	177	180	185	-9999	-9999	207	-9999
USTOOLIK	2002	DRY	1	17	OTC	VACVIT	153	154	170	203	210	212	238	-9999	212	-9999
USTOOLIK	2002	DRY	1	17	OTC	LOIPRO	153	154	156	170	175	198	210	-9999	207	-9999
USTOOLIK	2002	DRY	1	17	OTC	DIALAP	153	154	156	168	172	179	-9999	-9999	207	-9999
USTOOLIK	2002	DRY	1	17	OTC	ARCALP	153	156	161	165	170	179	-9999	-9999	207	232
USTOOLIK	2002	DRY	1	17	OTC	SALPHL	153	158	-9999	-9999	-9999	-9999	-9999	-9999	224	235
USTOOLIK	2002	DRY	1	19	CTL	DRYOCT	144	151	163	170	177	185	-9999	-9999	207	-9999
USTOOLIK	2002	DRY	1	19	CTL	VACVIT	144	-9999	156	191	205	207	238	-9999	212	-9999
USTOOLIK	2002	DRY	1	19	CTL	LOIPRO	144	-9999	151	168	170	185	203	-9999	189	-9999
USTOOLIK	2002	DRY	1	19	CTL	DIALAP	144	-9999	151	168	170	179	-9999	-9999	189	-9999
USTOOLIK	2002	DRY	1	19	CTL	SALPHL	144	154	-9999	-9999	-9999	-9999	-9999	-9999	224	-9999
USTOOLIK	2002	DRY	1	21	CTL	DRYOCT	153	156	-9999	-9999	-9999	-9999	-9999	-9999	207	-9999
USTOOLIK	2002	DRY	1	21	CTL	VACVIT	153	154	170	200	205	219	-9999	-9999	212	-9999
USTOOLIK	2002	DRY	1	21	CTL	LOIPRO	153	154	156	170	180	200	210	-9999	207	-9999
USTOOLIK	2002	DRY	1	21	CTL	DIALAP	153	156	156	170	177	179	-9999	-9999	189	-9999
USTOOLIK	2002	DRY	1	21	CTL	SALPHL	153	158	-9999	-9999	-9999	-9999	-9999	-9999	219	238
USTOOLIK	2002	DRY	1	23	OTC	DRYOCT	158	156	170	177	185	189	-9999	-9999	207	238
USTOOLIK	2002	DRY	1	23	OTC	VACVIT	156	156	-9999	-9999	-9999	-9999	-9999	-9999	212	-9999
USTOOLIK	2002	DRY	1	23	OTC	LOIPRO	156	156	161	175	180	198	210	-9999	205	-9999
USTOOLIK	2002	DRY	1	23	OTC	DIALAP	156	156	156	172	180	185		-9999	207	-9999
USTOOLIK	2002	DRY	1	23	OTC	ARCALP	156	158	165	168	177	179	-9999	-9999	207	232
USTOOLIK	2002	DRY	1	26	OTC	DRYOCT	150	151	-9999	-9999	-9999	-9999	-9999	-9999	207	-9999
USTOOLIK	2002	DRY	1	26	OTC	VACVIT	150	-9999	170	200	207	207	-9999	-9999	212	-9999
USTOOLIK	2002	DRY	1	26	OTC	LOIPRO	150	-9999	151	168	175	198	210	-9999	207	-9999
USTOOLIK	2002	DRY	1	26	OTC	DIALAP	150	151	154	168	175	179	-9999	-9999	207	-9999
USTOOLIK	2002	DRY	1	26	OTC	ARCALP	150	151	158	161	175	175	-9999	-9999	205	232
USTOOLIK	2002	DRY	1	26	OTC	SALPHL	150	156	-9999	-9999	-9999	-9999	-9999	-9999	224	238
USTOOLIK	2002	DRY	1	31	CTL	DRYOCT	144	149	158	170	177	182	205	-9999	207	-9999
USTOOLIK	2002	DRY	1	31	CTL	VACVIT	144	-9999	163	189	200	205	235	-9999	212	-9999
USTOOLIK	2002	DRY	1	31	CTL	LOIPRO	144	-9999	151	164	170	198	210	-9999	189	-9999
USTOOLIK	2002	DRY	1	31	CTL	DIALAP	144	-9999	151	168	175	179	-9999	-9999	191	-9999
USTOOLIK	2002	DRY	1	31	CTL	ARCALP	144	151	158	161	165	177	-9999	-9999	189	232
USTOOLIK	2002	DRY	1	31	CTL	SALPHL	144	149	154	164	-9999	-9999	-9999	-9999	210	238
USTOOLIK	2002	DRY	2	33	OTC	DRYOCT	158	163	177	185	193	193	-9999	-9999	207	-9999
USTOOLIK	2002	DRY	2	33	OTC	VACVIT	158	158	189	203	217	224	-9999	-9999	210	-9999
USTOOLIK	2002	DRY	2	33	OTC	LOIPRO	158	158	165	180	185	203	-9999	-9999	207	-9999
USTOOLIK	2002	DRY	2	33	OTC	DIALAP	158	158	170	180	185	189	-9999	-9999	210	-9999
USTOOLIK	2002	DRY	2	33	OTC	SALPHL	158	168	-9999	-9999	-9999	-9999	-9999	-9999	217	-9999
USTOOLIK	2002	DRY	2	34	CTL	DRYOCT	159	165	180	191	196	203	205	217	207	238
USTOOLIK	2002	DRY	2	34	CTL	VACVIT	159	161	-9999	-9999	-9999	-9999	-9999	-9999	210	-9999
USTOOLIK	2002	DRY	2	34	CTL	LOIPRO	159	161	165	180	196	205	238	-9999	207	-9999
USTOOLIK	2002	DRY	2	34	CTL	DIALAP	159	163	168	180	185	198	-9999	-9999	210	-9999
USTOOLIK	2002	DRY	2	34	CTL	SALPHL	159	165	-9999	-9999	-9999	-9999	-9999	-9999	224	-9999
USTOOLIK	2002	DRY	2	35	OTC	DRYOCT	159	163	172	180	185	189	-9999	-9999	207	-9999
USTOOLIK	2002	DRY	2	35	OTC	VACVIT	159	161	189	198	205	210	-9999	-9999	212	-9999
USTOOLIK	2002	DRY	2	35	OTC	LOIPRO	159	161	165	180	185	205	235	-9999	207	-9999
USTOOLIK	2002	DRY	2	35	OTC	DIALAP	159	168	-9999	-9999	-9999	-9999	-9999	-9999	219	-9999
USTOOLIK	2002	DRY	2	35	OTC	ARCALP	159	165	168	170	180	185	-9999	-9999	207	235
USTOOLIK	2002	DRY	2	36	OTC	DRYOCT	159	165	-9999	-9999	-9999	-9999	-9999	-9999	217	-9999
USTOOLIK	2002	DRY	2	36	OTC	VACVIT	159	161	191	203	210	219	-9999	-9999	212	-9999
USTOOLIK	2002	DRY	2	36	OTC	LOIPRO	159	161	165	180	185	198	235	-9999	210	-9999
USTOOLIK	2002	DRY	2	36	OTC	DIALAP	159	168	177	180	185	185	-9999	-9999	224	-9999
USTOOLIK	2002	DRY	2	36	OTC	ARCALP	159	168	168	172	177	193	-9999	-9999	221	232
USTOOLIK	2002	DRY	2	36	OTC	SALPHL	159	165	-9999	-9999	-9999	-9999	-9999	-9999	207	235
USTOOLIK	2002	DRY	2	37	CTL	DRYOCT	159	161	177	191	198	203	217	-9999	217	-9999
USTOOLIK	2002	DRY	2	37	CTL	VACVIT	159	161	177	203	207	207	-9999	-9999	212	-9999
USTOOLIK	2002	DRY	2	37	CTL	LOIPRO	159	161	165	182	185	203	235	-9999	210	-9999
USTOOLIK	2002	DRY	2	37	CTL	DIALAP	159	163	168	180	185	191	-9999	-9999	210	-9999
USTOOLIK	2002	DRY	2	37	CTL	ARCALP	159	165	168	170	180	193	224	232	207	235
USTOOLIK	2002	DRY	2	37	CTL	SALPHL	159	168	-9999	-9999	-9999	-9999	-9999	-9999	207	238
USTOOLIK	2002	DRY	2	38	CTL	DRYOCT	159	165	189	191	193	196	-9999	-9999	217	-9999
USTOOLIK	2002	DRY	2	38	CTL	VACVIT	159	161	-9999	-9999	-9999	-9999	-9999	-9999	212	-9999
USTOOLIK	2002	DRY	2	38	CTL	LOIPRO	159	161	165	182	185	203	235	-9999	210	-9999
USTOOLIK	2002	DRY	2	38	CTL	DIALAP	159	163	168	180	185	191	-9999	-9999	210	-9999
USTOOLIK	2002	DRY	2	38	CTL	ARCALP	159	168	168	175	180	185	219	232	210	235
USTOOLIK	2002	DRY	2	38	CTL	SALPHL	159	168	-9999	-9999	-9999	-9999	-9999	-9999	219	238
USTOOLIK	2002	DRY	3	39	CTL	DRYOCT	142	-9999	149	161	165	177	180	205	193	-9999
USTOOLIK	2002	DRY	3	39	CTL	VACVIT	142	-9999	154	175	182	191	-9999	-9999	212	-9999
USTOOLIK	2002	DRY	3	39	CTL	LOIPRO	142	-9999	-9999	156	161	172	210	-9999	189	-9999
USTOOLIK	2002	DRY	3	39	CTL	DIALAP	142	-9999	-9999	177	-9999	-9999	-9999	-9999	207	-9999
USTOOLIK	2002	DRY	3	39	CTL	ARCALP	142	-9999	-9999	151	161	172	210	217	189	232
USTOOLIK	2002	DRY	3	39	CTL	SALPHL	142	-9999	-9999	-9999	-9999	-9999	207	-9999	203	-9999
USTOOLIK	2002	DRY	3	40	CTL	DRYOCT	142	-9999	154	161	163	177	180	205	196	-9999
USTOOLIK	2002	DRY	3	40	CTL	VACVIT	142	-9999	158	180	189	200	-9999	-9999	212	-9999
USTOOLIK	2002	DRY	3	40	CTL	LOIPRO	142	-9999	-9999	151	161	172	210	-9999	189	-9999
USTOOLIK	2002	DRY	3	40	CTL	DIALAP	142	-9999	-9999	-9999	-9999	-9999	-9999	-9999	191	-9999
USTOOLIK	2002	DRY	3	40	CTL	ARCALP	142	-9999	-9999	151	161	170	210	212	189	232
USTOOLIK	2002	DRY	3	40	CTL	SALPHL	142	-9999	-9999	151	-9999	-9999	-9999	-9999	219	-9999
USTOOLIK	2002	DRY	3	44	CTL	DRYOCT	142	-9999	156	164	168	179	182	207	193	-9999
USTOOLIK	2002	DRY	3	44	CTL	VACVIT	142	-9999	156	177	185	196		-9999	210	-9999
USTOOLIK	2002	DRY	3	44	CTL	LOIPRO	142	-9999	149	158	165	182	210	-9999	189	-9999
USTOOLIK	2002	DRY	3	44	CTL	DIALAP	142	-9999	154	-9999	-9999	-9999	-9999	-9999	212	-9999
USTOOLIK	2002	DRY	3	44	CTL	ARCALP	142	-9999	-9999	-9999	-9999	-9999	-9999	-9999	189	232
USTOOLIK	2002	DRY	3	44	CTL	SALPHL	142	-9999	151	-9999	-9999	-9999	-9999	-9999	191	238
USTOOLIK	2002	DRY	3	45	OTC	DRYOCT	142	-9999	156	158	165	172	198	210	210	-9999
USTOOLIK	2002	DRY	3	45	OTC	VACVIT	142	-9999	-9999	-9999	-9999	-9999	-9999	-9999	210	-9999
USTOOLIK	2002	DRY	3	45	OTC	LOIPRO	142	-9999	-9999	158	152	185	207	-9999	189	-9999
USTOOLIK	2002	DRY	3	45	OTC	DIALAP	142	-9999	-9999	161	165	170	221	-9999	189	-9999
USTOOLIK	2002	DRY	3	50	OTC	DRYOCT	142	-9999	156	161	170	177	185	212	207	-9999
USTOOLIK	2002	DRY	3	50	OTC	VACVIT	142	-9999	163	182	200	-9999	238	-9999	210	-9999
USTOOLIK	2002	DRY	3	50	OTC	LOIPRO	142	-9999	149	161	165	185	210	-9999	189	-9999
USTOOLIK	2002	DRY	3	50	OTC	ARCALP	142	-9999	151	154	163	-9999	-9999	-9999	189	232
USTOOLIK	2002	DRY	3	51	OTC	DRYOCT	142	-9999	156	161	168	177	200	210	191	-9999
USTOOLIK	2002	DRY	3	51	OTC	VACVIT	142	-9999	175	180	200	203	-9999	-9999	212	-9999
USTOOLIK	2002	DRY	3	51	OTC	LOIPRO	142	-9999	-9999	158	165	179	207	-9999	189	-9999
USTOOLIK	2002	DRY	3	51	OTC	ARCALP	142	-9999	151	154	161	168	-9999	-9999	189	232
USTOOLIK	2002	DRY	3	51	OTC	SALPHL	142	-9999	154	154	-9999	-9999	-9999	-9999	210	238
USTOOLIK	2002	DRY	4	55	OTC	DRYOCT	142	-9999	149	156	161	165	177	189	207	-9999
USTOOLIK	2002	DRY	4	55	OTC	VACVIT	142	-9999	149	170	177	189	-9999	-9999	212	-9999
USTOOLIK	2002	DRY	4	55	OTC	LOIPRO	142	-9999	-9999	-9999	-9999	-9999	-9999	-9999	196	-9999
USTOOLIK	2002	DRY	4	55	OTC	ARCALP	142	-9999	-9999	-9999	-9999	-9999	-9999	-9999	189	232
USTOOLIK	2002	DRY	4	56	CTL	DRYOCT	142	-9999	149	161	168	170	-9999	185	207	-9999
USTOOLIK	2002	DRY	4	56	CTL	VACVIT	142	-9999	151	177	196	198	235	-9999	212	-9999
USTOOLIK	2002	DRY	4	56	CTL	LOIPRO	142	-9999	-9999	151	161	172	207	-9999	189	-9999
USTOOLIK	2002	DRY	4	56	CTL	DIALAP	142	-9999	149	-9999	-9999	-9999	-9999	-9999	191	-9999
USTOOLIK	2002	DRY	4	56	CTL	ARCALP	142	-9999	-9999	-9999	-9999	-9999	-9999	-9999	189	232
USTOOLIK	2002	DRY	4	56	CTL	SALPHL	142	-9999	-9999	151	-9999	-9999	210	-9999	207	235
USTOOLIK	2002	DRY	4	57	CTL	DRYOCT	142	-9999	149	156	165	165	-9999	-9999	207	-9999
USTOOLIK	2002	DRY	4	57	CTL	VACVIT	142	-9999	156	182	191	198	232	-9999	212	-9999
USTOOLIK	2002	DRY	4	57	CTL	LOIPRO	142	-9999	-9999	151	161	172	210	-9999	189	-9999
USTOOLIK	2002	DRY	4	57	CTL	DIALAP	142	-9999	149	-9999	-9999	-9999	-9999	-9999	191	-9999
USTOOLIK	2002	DRY	4	57	CTL	ARCALP	142	-9999	-9999	149	-9999	-9999	-9999	-9999	189	232
USTOOLIK	2002	DRY	4	57	CTL	SALPHL	142	-9999	-9999	-9999	-9999	-9999	-9999	-9999	210	238
USTOOLIK	2002	DRY	4	58	OTC	DRYOCT	142	-9999	149	158	161	170	196	210	210	-9999
USTOOLIK	2002	DRY	4	58	OTC	VACVIT	142	-9999	161	182	189	191	-9999	-9999	212	-9999
USTOOLIK	2002	DRY	4	58	OTC	LOIPRO	142	-9999	-9999	158	165	175	210	-9999	196	-9999
USTOOLIK	2002	DRY	4	58	OTC	ARCALP	142	-9999	-9999	-9999	-9999	-9999	-9999	-9999	189	232
USTOOLIK	2002	DRY	4	59	CTL	DRYOCT	142	-9999	-9999	-9999	-9999	-9999	-9999	-9999	191	-9999
USTOOLIK	2002	DRY	4	59	CTL	VACVIT	142	-9999	154	175	191	205	-9999	-9999	212	-9999
USTOOLIK	2002	DRY	4	59	CTL	LOIPRO	142	-9999	-9999	151	161	172	210	-9999	189	-9999
USTOOLIK	2002	DRY	4	59	CTL	ARCALP	142	-9999	-9999	-9999	-9999	-9999	-9999	-9999	189	235
USTOOLIK	2002	DRY	4	59	CTL	SALPHL	142	-9999	-9999	-9999	-9999	-9999	-9999	-9999	191	-9999
USTOOLIK	2002	DRY	4	60	OTC	DRYOCT	142	-9999	156	158	165	170	-9999	-9999	196	-9999
USTOOLIK	2002	DRY	4	60	OTC	VACVIT	142	-9999	156	170	196	198	-9999	-9999	214	-9999
USTOOLIK	2002	DRY	4	60	OTC	LOIPRO	142	-9999	-9999	151	161	170	210	-9999	189	-9999
USTOOLIK	2002	DRY	4	60	OTC	DIALAP	142	-9999	-9999	151	161	165	232	-9999	189	-9999
USTOOLIK	2002	DRY	4	60	OTC	ARCALP	142	-9999	-9999	-9999	-9999	-9999	-9999	-9999	189	235
USTOOLIK	2002	DRY	4	60	OTC	SALPHL	142	-9999	-9999	-9999	-9999	-9999	-9999	-9999	210	238
USTOOLIK	2002	DRY	5	61	OTC	DRYOCT	142	-9999	149	161	168	170	177	203	191	-9999
USTOOLIK	2002	DRY	5	61	OTC	VACVIT	142	-9999	-9999	-9999	-9999	-9999	-9999	-9999	193	-9999
USTOOLIK	2002	DRY	5	61	OTC	LOIPRO	142	-9999	-9999	154	161	170	207	203	189	-9999
USTOOLIK	2002	DRY	5	61	OTC	DIALAP	142	-9999	-9999	-9999	-9999	-9999	-9999	-9999	189	238
USTOOLIK	2002	DRY	5	61	OTC	ARCALP	142	-9999	-9999	-9999	-9999	-9999	-9999	-9999	189	232
USTOOLIK	2002	DRY	5	62	CTL	DRYOCT	142	-9999	156	165	168	170	-9999	-9999	193	-9999
USTOOLIK	2002	DRY	5	62	CTL	VACVIT	142	-9999	163	177	189	200	-9999	-9999	212	-9999
USTOOLIK	2002	DRY	5	62	CTL	LOIPRO	142	-9999	-9999	151	161	170	207	-9999	189	-9999
USTOOLIK	2002	DRY	5	62	CTL	DIALAP	142	-9999	-9999	-9999	-9999	-9999	-9999	-9999	189	-9999
USTOOLIK	2002	DRY	5	62	CTL	ARCALP	142	-9999	-9999	-9999	-9999	-9999	-9999	-9999	189	232
USTOOLIK	2002	DRY	5	62	CTL	SALPHL	142	-9999	-9999	-9999	-9999	-9999	-9999	-9999	200	235
USTOOLIK	2002	DRY	5	63	OTC	DRYOCT	142	-9999	149	156	165	168	-9999	-9999	198	-9999
USTOOLIK	2002	DRY	5	63	OTC	VACVIT	142	-9999	165	177	180	189	-9999	-9999	191	-9999
USTOOLIK	2002	DRY	5	63	OTC	LOIPRO	142	-9999	-9999	151	161	170	207	-9999	189	-9999
USTOOLIK	2002	DRY	5	63	OTC	DIALAP	142	-9999	-9999	154	161	165	-9999	-9999	189	-9999
USTOOLIK	2002	DRY	5	63	OTC	ARCALP	142	-9999	-9999	-9999	-9999	-9999	-9999	-9999	189	232
USTOOLIK	2002	DRY	5	63	OTC	SALPHL	142	-9999	-9999	-9999	-9999	-9999	-9999	-9999	232	238
USTOOLIK	2002	DRY	5	65	CTL	DRYOCT	142	-9999	-9999	149	158	165	168	160	207	-9999
USTOOLIK	2002	DRY	5	65	CTL	VACVIT	142	-9999	154	168	191	205	-9999	-9999	212	-9999
USTOOLIK	2002	DRY	5	65	CTL	LOIPRO	142	-9999	-9999	154	161	170	-9999	-9999	189	-9999
USTOOLIK	2002	DRY	5	65	CTL	DIALAP	142	-9999	-9999	-9999	-9999	151	-9999	-9999	189	-9999
USTOOLIK	2002	DRY	5	65	CTL	ARCALP	142	-9999	-9999	-9999	-9999	-9999	-9999	-9999	189	232
USTOOLIK	2002	DRY	5	68	CTL	DRYOCT	142	-9999	151	161	168	168	180	-9999	191	-9999
USTOOLIK	2002	DRY	5	68	CTL	VACVIT	142	-9999	154	189	193	198	-9999	-9999	200	-9999
USTOOLIK	2002	DRY	5	68	CTL	LOIPRO	142	-9999	-9999	154	161	172	207	-9999	189	-9999
USTOOLIK	2002	DRY	5	68	CTL	ARCALP	142	-9999	-9999	-9999	-9999	-9999	-9999	-9999	189	232
USTOOLIK	2002	DRY	5	69	OTC	DRYOCT	142	-9999	151	161	165	170	-9999	-9999	196	-9999
USTOOLIK	2002	DRY	5	69	OTC	VACVIT	142	-9999	168	-9999	-9999	-9999	-9999	-9999	212	-9999
USTOOLIK	2002	DRY	5	69	OTC	LOIPRO	142	-9999	-9999	151	161	172	210	-9999	189	-9999
USTOOLIK	2002	DRY	5	69	OTC	ARCALP	142	-9999	-9999	-9999	-9999	-9999	-9999	-9999	189	232
USTOOLIK	2002	DRY	6	77	CTL	DRYOCT	142	-9999	-9999	161	165	172	180	185	189	-9999
USTOOLIK	2002	DRY	6	77	CTL	VACVIT	142	-9999	-9999	196	-9999	-9999	-9999	-9999	210	-9999
USTOOLIK	2002	DRY	6	77	CTL	SALPHL	142	-9999	-9999	-9999	-9999	-9999	-9999	-9999	193	238
USTOOLIK	2002	DRY	6	78	OTC	DRYOCT	142	-9999	149	156	161	165	177	185	189	-9999
USTOOLIK	2002	DRY	6	79	CTL	DRYOCT	142	-9999	154	161	165	168	-9999	-9999	189	-9999
USTOOLIK	2002	DRY	6	79	CTL	VACVIT	142	-9999	-9999	175	185	200	-9999	-9999	212	-9999
USTOOLIK	2002	DRY	6	79	CTL	LOIPRO	142	-9999	-9999	154	161	165	210	-9999	189	-9999
USTOOLIK	2002	DRY	6	79	CTL	DIALAP	142	-9999	-9999	-9999	-9999	-9999	-9999	-9999	189	-9999
USTOOLIK	2002	DRY	6	79	CTL	SALPHL	142	-9999	-9999	-9999	-9999	-9999	210	-9999	207	235
USTOOLIK	2002	DRY	6	80	CTL	DRYOCT	142	-9999	-9999	-9999	-9999	-9999	-9999	-9999	189	-9999
USTOOLIK	2002	DRY	6	80	CTL	VACVIT	142	-9999	154	168	189	203	232	-9999	191	-9999
USTOOLIK	2002	DRY	6	80	CTL	LOIPRO	142	-9999	-9999	149	158	172	210	-9999	189	-9999
USTOOLIK	2002	DRY	6	80	CTL	DIALAP	142	-9999	-9999	-9999	-9999	-9999	-9999	-9999	210	-9999
USTOOLIK	2002	DRY	6	80	CTL	ARCALP	142	-9999	-9999	-9999	156	-9999	-9999	-9999	189	232
USTOOLIK	2002	DRY	6	81	OTC	DRYOCT	142	-9999	-9999	156	161	165	180	185	189	238
USTOOLIK	2002	DRY	6	81	OTC	VACVIT	142	-9999	-9999	168	177	185	-9999	-9999	193	-9999
USTOOLIK	2002	DRY	6	81	OTC	LOIPRO	142	-9999	-9999	149	161	172	219	-9999	189	-9999
USTOOLIK	2002	DRY	6	81	OTC	ARCALP	142	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
USTOOLIK	2002	DRY	6	81	OTC	SALPHL	142	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999	-9999
USTOOLIK	2002	DRY	6	82	OTC	DRYOCT	142	-9999	-9999	166	161	163	-9999	-9999	193	-9999
USTOOLIK	2002	DRY	6	82	OTC	VACVIT	142	-9999	164	168	180	196	-9999	-9999	212	-9999
USTOOLIK	2002	DRY	6	82	OTC	LOIPRO	142	-9999	-9999	154	158	170	210	-9999	189	-9999
USTOOLIK	2002	DRY	6	82	OTC	ARCALP	142	-9999	-9999	-9999	-9999	-9999	-9999	-9999	189	232
USTOOLIK	2002	DRY	6	82	OTC	SALPHL	142	-9999	-9999	-9999	-9999	-9999	-9999	-9999	210	235
USTOOLIK	2002	MOIST	0	155	CTL	ERIVAG	142	-9999	-9999	-9999	149	-9999	172	-9999	196	-9999
USTOOLIK	2002	MOIST	0	155	CTL	CARBIG	142	149			-9999	-9999	198	-9999	205	-9999
USTOOLIK	2002	MOIST	0	155	CTL	BETNAN	142	-9999	-9999	161	-9999	-9999	214	-9999	205	235
USTOOLIK	2002	MOIST	0	155	CTL	SALPUL	142	-9999	-9999		-9999	-9999	186	-9999	207	-9999
USTOOLIK	2002	MOIST	0	155	CTL	VACVIT	142	-9999	149	-9999	-9999	-9999	-9999	-9999	207	-9999
USTOOLIK	2002	MOIST	0	155	CTL	LEDDEC	142	-9999	149	177	180	186	235	-9999	214	-9999
USTOOLIK	2002	MOIST	0	155	CTL	ANDPOL	142	-9999	151	177	-9999	186	238	-9999	210	-9999
USTOOLIK	2002	MOIST	0	155	CTL	VACULI	142	-9999	151	165	172	186	-9999	-9999	210	238
USTOOLIK	2002	MOIST	0	155	CTL	BISPLU	142	149	-9999	-9999	-9999	-9999	-9999	-9999	205	-9999
USTOOLIK	2002	MOIST	0	156	OTC	ERIVAG	142	-9999	-9999	-9999	149	-9999	163	-9999	200	-9999
USTOOLIK	2002	MOIST	0	156	OTC	CARBIG	142	149	149	156	-9999	-9999	205	-9999	207	-9999
USTOOLIK	2002	MOIST	0	156	OTC	BETNAN	142	-9999	149	158	-9999	-9999	-9999	-9999	210	235
USTOOLIK	2002	MOIST	0	156	OTC	SALPUL	142	-9999	-9999	-9999	-9999	-9999	-9999	-9999	191	238
USTOOLIK	2002	MOIST	0	156	OTC	VACVIT	142	-9999	170	196	203	205	235	-9999	210	-9999
USTOOLIK	2002	MOIST	0	156	OTC	LEDDEC	142	-9999	149	165	172	205	-9999	-9999	198	-9999
USTOOLIK	2002	MOIST	0	156	OTC	VACULI	142	-9999	161	165	172	179	-9999	-9999	210	238
USTOOLIK	2002	MOIST	0	156	OTC	BISPLU	142	149	-9999	-9999	-9999	-9999	-9999	-9999	189	-9999
USTOOLIK	2002	MOIST	0	156	OTC	CASTET	142	-9999	161	170	172	182	-9999	-9999	207	-9999
